BIGau,LGdija,BIGpf
-49.95576,12.89033,88.33413
3.46373,-17.3173,72.26364
-101.58716,0.681,-9.56596
58.67348,11.54264,-67.55828
-11.67145,9.49055,14.56551
24.47393,21.59448,-63.47306
-3.48784,8.74969,-2.4599
-1.74497,4.02591,106.93857
-1.74567,-11.4265,104.36852
6.39738,39.53968,-42.39351
-29.15522,15.6419,-7.10599
1.16997,-4.65213,9.47208
-23.45958,-8.99715,102.85172
0,4.00633,-16.20072
26.96762,8.64393,-103.24072
-29.32056,-7.32123,-76.65628
2.35294,-22.6967,0
-76.53226,9.3678,-58.39342
-96.83667,-32.18375,-164.75214
-37.49505,-21.93195,-10.18873
19.09531,0.678,-15.32806
-22.18308,38.71331,-54.07828
-91.14463,15.0594,48.95688
-6.31334,-22.10423,2.56145
53.99712,21.43497,-25.68278
58.87778,-3.34785,-7.73454
-11.09467,-21.10296,61.49405
26.45707,-45.24791,157.39745
9.19142,-47.08693,101.84927
-4.28691,11.9911,-128.92354
31.74503,-8.91047,9.86473
7.29294,4.12045,-14.80551
-11.55282,30.03693,39.36974
-10.9732,-2.04554,55.97597
-31.24214,0.341,168.37986
28.1891,-13.63609,27.82462
-18.36343,31.63397,-37.13925
-27.69156,-4.06457,-49.23229
25.23722,11.51651,-7.07897
29.97044,14.17785,7.07897
12.78143,-18.57476,16.47285
14.56144,1.34498,14.07003
34.98988,10.4911,51.20359
-9.62426,-0.338,-13.90485
69.29743,12.14233,-16.27879
10.06339,22.16915,-32.7418
-31.4514,9.70242,-54.33181
7.14105,15.02585,-33.40743
14.24696,-8.3426,-16.80058
71.70812,11.66802,43.07088
23.25545,-10.66462,26.11235
-77.22034,15.66582,-66.77916
42.2903,28.83481,-136.72006
-38.16063,-1.32427,7.43443
38.16063,-9.26934,27.15121
-34.62403,27.40738,-69.44891
12.35547,-8.56984,-113.9946
-75.2634,14.16,128.97028
-2.98998,5.91185,-77.93627
6.57524,-42.21704,92.86049
99.78791,-43.97308,-22.40561
66.61533,22.04815,-78.07186
-24.2108,5.32495,-97.65613
4.04452,-9.33189,-13.01453
-12.72405,27.92388,-28.76999
21.37821,-1.3279,90.88707
0,26.10407,-46.50432
-23.69568,-8.24696,10.37741
3.47575,39.08994,2.59048
-37.21882,-7.52023,69.36528
57.43876,-22.34453,-90.13254
8.63695,10.20506,-33.96004
10.34172,-28.02419,139.35778
-9.19142,4.63599,-121.03861
-14.40065,15.82204,-65.78352
-60.42455,-7.25619,-293.38707
-2.92632,7.25619,33.90735
25.68416,15.45121,14.0503
18.00488,5.9047,-151.29764
24.27524,2.29867,5.80608
2.88089,7.19306,-117.62249
-1.15213,10.13673,38.57783
61.78161,18.23788,-32.62043
2.27141,-5.52737,11.89034
-2.27141,12.66181,128.68926
44.64194,27.49829,-161.46636
8.42473,-25.22331,0
-15.7394,-29.93681,-33.02636
5.62776,10.75955,-54.59081
4.49697,29.53886,-98.7777
36.36626,4.21174,83.49101
-25.14417,-11.65012,54.78209
-20.78371,19.71508,122.26055
-7.89012,-5.16308,-86.11933
0,40.50411,-106.264
0,0.962,-6.15148
12.95478,0.641,100.40179
63.09204,-21.16916,-81.97343
0,2.90274,117.91525
25.9743,31.44696,32.68739
12.65444,17.09065,193.95246
-106.78543,5.78092,22.59014
54.27703,19.24087,-28.25608
-76.29239,50.55906,-188.28651
19.76251,-17.11104,52.9634
7.31752,-1.89536,-154.80263
29.706,-7.00196,54.21222
15.05548,27.90669,80.07022
24.42358,3.46875,93.02513
2.76674,0,-66.65979
-9.4141,15.77083,101.03684
1.1086,8.47777,-34.37705
-64.77127,25.0571,-46.2635
-81.77334,-1.87539,66.34983
36.53393,-19.41169,0
11.35411,14.09185,85.04733
6.79825,20.28925,-14.0594
-60.99662,21.10862,-22.59014
-4.02045,36.09737,-42.67586
42.88375,-15.69338,203.8529
34.5692,12.61386,32.61301
10.71149,-8.61678,-40.80467
31.97687,-106.6416,-71.64919
-56.25655,38.97528,-106.89134
-33.53642,-0.322,-11.4063
2.28186,28.69098,-177.76358
19.91527,-40.59302,-11.91481
-7.38645,-0.624,47.46435
15.89369,10.33552,-177.65648
19.78566,26.84847,-21.56841
-16.95361,9.93867,-40.34204
11.30976,-16.16745,92.53784
-51.69895,-39.12519,-6.10822
-6.29122,26.95166,9.15911
-41.98337,-22.23977,51.53992
10.96631,-58.17208,107.16514
25.86291,-1.26691,-59.20944
29.69546,-7.65456,-26.9099
-2.84653,-25.90571,56.61552
-49.83058,25.58837,26.56244
8.63237,-8.30452,-2.94337
-20.16896,8.93918,-53.32469
17.86867,27.02304,-142.40439
-16.13623,-5.07094,0
-9.24769,1.90511,24.57118
59.76097,-25.76148,-12.26821
69.63353,36.21908,91.17784
-1.68516,0.315,15.01192
6.73673,-15.07982,100.72766
-17.98789,-1.62485,66.83821
-23.72274,19.13237,-69.76768
35.53569,34.14702,17.54728
-1.12366,-34.47288,140.70936
30.23723,-2.58529,-48.3028
-10.0557,7.76247,-86.5732
23.98345,-54.63095,52.15073
10.00039,-53.01374,14.37586
-22.81227,-14.26699,-312.36273
-27.42156,-73.72515,73.40363
3.92798,-85.6906,18.15868
22.93568,11.01477,122.09288
0,-51.19576,284.13956
-49.94203,98.06272,-13.77402
-9.60516,5.10161,8.26965
4.52272,15.93929,-52.6424
12.97666,-22.39998,-2.78841
-41.89004,17.18756,82.88314
-42.87246,-8.41423,-32.96369
5.74084,-23.91738,60.24358
-9.76395,2.11078,70.13604
-7.48139,-2.11078,92.66006
12.65327,-48.96525,18.29712
-57.81428,-0.72,-41.93582
-20.41821,-25.40125,86.05336
22.74562,64.4813,-49.33742
-42.67279,-4.59205,131.18568
39.18121,67.43857,25.26444
15.10995,-7.31906,-83.93654
-11.03671,-36.81698,-88.21099
35.91146,15.81188,85.64196
0,22.74214,66.30579
-15.60237,15.68408,-68.87634
0.579,-19.52294,-7.72079
-7.53129,-2.09108,109.37423
-12.77508,-31.21545,101.78273
87.50662,-48.15137,7.35469
-9.69981,32.63133,-29.4938
3.99666,-32.63133,58.78864
-14.29072,28.38895,103.37971
27.39677,8.12463,-16.66246
-26.82424,14.0042,-35.922
37.05364,57.70616,-114.51907
-33.62003,14.31043,97.65324
42.12615,30.24823,109.65207
-1.69989,8.50661,109.24762
37.24482,-27.69311,-202.03386
17.38414,3.20171,-33.79741
-7.84229,11.73101,-53.64739
-26.99586,-2.12845,9.80349
5.63799,4.25586,70.42111
24.72058,1.42155,66.92618
-14.5906,2.8417,-23.78399
-34.42545,-2.12532,4.76723
-3.4009,15.25843,-26.28475
-51.90946,-4.26189,-2.39743
24.03533,-14.55647,-87.20093
10.82958,-7.47611,142.00974
12.50587,4.27198,77.44987
5.6726,23.43835,-44.42351
-5.10501,11.11518,72.24813
13.60005,36.25072,36.82434
3.39337,-27.89,203.7003
30.98294,23.91504,10.92016
11.21195,-39.56005,171.08839
16.20608,-40.29511,8.38002
11.14148,-39.55965,-151.20384
23.85782,19.63249,-147.68096
-38.34732,-30.04563,11.19605
10.03634,-73.58762,-22.42103
-7.24614,57.60279,-70.25005
-30.22944,-18.72954,58.99598
-11.81295,-3.06629,-100.31395
30.87082,-50.13613,122.79301
-41.02184,25.90864,35.72623
30.38217,6.93764,19.9676
-20.23115,26.10405,-84.93935
-28.25608,16.42117,-27.1718
1.70056,24.32858,81.01065
29.37105,-7.20687,153.32209
6.18773,-0.387,53.47205
-18.58971,1.89972,-59.93316
-5.08376,40.80696,6.46111
7.90551,16.87785,-62.86379
18.01587,1.87384,-83.77514
-20.83761,-8.2417,-11.14433
31.49928,-24.44648,-58.41607
-17.40887,6.03145,42.7658
-21.43554,3.01259,48.99785
11.29505,7.89956,-44.52058
13.5154,-7.15546,-44.98171
26.34644,-17.7186,56.15471
-16.23742,12.07653,68.63833
-34.91947,39.01841,114.89369
-1.69679,38.67098,53.15788
-43.77948,-2.23026,-87.5236
-17.75087,-4.07462,-8.63409
-10.91554,-30.87813,8.63409
9.19385,-21.70087,-182.77192
-8.04356,7.86276,24.66952
12.05976,2.25545,-26.91917
-4.0162,12.70118,-77.18976
-8.04356,-18.32464,-69.26694
6.89539,20.57234,-144.34433
-18.41209,-9.7138,35.94182
-3.46097,27.95203,-113.62652
10.37466,-9.29353,92.09715
39.5415,-24.27518,-94.54733
13.1009,-0.37,-34.44847
9.09042,-4.50128,-179.03788
-14.21215,28.39898,56.2698
28.94361,80.79272,100.47747
-6.79293,-19.05404,7.44292
0,57.62937,-95.23284
0,19.87289,122.41495
37.2303,20.50306,-44.56881
-9.55915,-4.30372,27.2908
2.8137,-13.31528,-22.31607
7.86867,-17.69077,12.41197
10.09596,14.63963,24.71802
23.46637,-13.89083,46.58015
20.01361,24.74937,-34.2737
-8.3278,-37.5526,-34.54633
3.88829,-16.24855,-34.82334
-16.68868,21.90498,-67.95822
7.79603,17.28201,-105.2731
-25.66826,64.79229,-2.59979
22.32881,-22.60892,33.67645
-1.11372,3.71934,96.96754
44.32746,-75.25695,7.56391
11.01153,-19.67654,-5.04114
-13.21719,-16.34665,112.03402
22.00635,-6.09347,39.14794
1.0974,19.77824,-39.14794
0,15.54215,-29.59429
4.93485,16.98757,32.0514
-6.03225,-26.45265,73.07427
-9.33908,-12.90841,97.92042
-18.73862,4.17912,-47.4903
-7.73947,-51.97045,-26.34273
13.81081,-15.78428,-16.84713
-18.79348,-13.52918,57.49156
0,25.08401,2.37904
-8.87221,27.2363,-64.6961
-39.59058,62.6335,-70.57897
2.79991,-1.8824,-126.9739
-7.28353,16.55501,-15.18514
2.24239,22.84939,-40.75521
17.33936,14.92293,22.97185
8.36523,-7.07812,40.5412
15.01692,20.46064,50.15004
4.99412,-27.55031,29.81438
-6.66011,-22.09758,-39.79817
-18.36814,-40.36536,17.45659
-1.11572,-5.309,32.23439
-3.34888,-2.66258,90.45582
2.79092,30.27497,48.12176
-16.21234,61.76961,19.10039
-43.34256,-24.97589,-9.5397
7.34799,-50.01587,115.44173
-7.34799,-29.5979,57.73742
-0.566,9.89216,-6.8881
0,-43.53536,-32.2897
-12.46508,1.53957,-86.51105
22.07275,24.86526,44.6398
-11.87138,1.1449,-99.29865
6.78762,-11.0762,7.16855
12.41648,-23.37979,-35.96166
-2.2549,32.16589,-139.43628
18.00653,-3.82329,27.25966
-5.0568,21.33106,-52.19052
5.6183,-19.41332,69.44891
-30.99098,-14.53462,-44.51805
-6.79116,-52.3924,22.31607
4.52862,-106.74356,63.83188
10.17216,-3.96928,79.6893
-7.90962,36.49158,-7.18436
-9.05724,-1.17312,-16.80987
-1.13348,0.79,0
-34.14282,-44.78349,-55.69507
-12.5866,52.19885,-207.14321
-27.58894,-4.29217,-35.93474
-9.81326,4.67478,23.13501
14.42361,-12.1091,-17.98323
-9.22559,-58.27548,63.88678
3.46189,6.3347,2.53603
7.49132,31.95615,-56.13755
22.39672,-3.54039,0
16.00877,36.0283,20.49771
-14.86332,22.17799,-66.97438
13.15092,47.85359,7.78073
-13.15092,-18.85136,38.69593
30.8133,-27.06502,17.94078
1.70546,39.76353,10.2187
-5.68746,14.96169,17.82507
0,21.02102,65.57416
0,31.8987,71.99102
2.27588,-25.03867,36.77367
17.03118,-6.86004,-17.12231
0,1.14409,9.79244
-26.71191,4.57336,-78.96481
-60.85389,21.6354,9.94948
-3.47019,-7.58326,59.22289
-1.15735,18.55719,-12.27168
-32.53157,-6.81047,-66.87301
19.78036,6.05802,-7.4943
17.37875,-5.29328,86.63899
56.29078,-3.40864,0
-21.74051,55.30893,-49.29616
-12.06135,26.45389,88.33413
25.80486,-1.85582,105.57955
31.90005,-1.85661,96.12308
-7.95307,-52.00794,-9.28476
22.11887,-14.32029,-9.30465
-17.0045,-2.26779,-130.00261
-11.94289,-5.29236,69.03154
1.70814,9.82675,0
-1.13869,-1.13315,-35.56895
-33.72623,-13.99242,-69.60381
-28.78802,-29.26531,33.74114
-11.56885,13.32995,71.43162
15.61068,4.1784,30.59253
-4.04183,26.11965,4.68747
-2.88933,64.44868,55.85858
-13.31571,10.037,-44.16198
0,-0.375,-30.47693
1.15951,-2.22863,-37.80607
23.12543,-2.96961,-14.26256
-2.30701,7.05089,52.06863
-21.97793,16.66031,-44.93149
17.36023,4.4349,11.86922
6.92471,30.52596,23.64157
1.72945,1.47058,39.89764
17.25676,-37.16737,74.12139
4.59024,11.44222,-11.4984
6.30368,9.93672,-53.28834
3.43452,32.9736,-46.8752
-20.07307,9.11388,60.83966
-24.78889,-25.1556,-6.97662
9.24031,24.40857,-39.74728
-8.0842,-17.63035,-40.11442
-10.99554,-16.19608,7.10599
28.87607,10.5501,65.76786
18.38043,8.64547,-9.33465
35.96071,-38.11468,9.33465
-22.79766,18.15519,-70.5039
10.27376,4.53787,-74.07678
5.69716,56.56361,-26.59201
46.43694,-11.18489,67.37113
-9.02196,25.3026,-60.1026
16.33853,-11.14854,40.96012
-27.6424,32.97592,11.97394
-11.90082,4.80013,23.84929
-5.11035,10.67991,70.77199
7.94684,-11.7888,-30.52637
-7.37872,11.05493,123.12998
13.61248,5.1451,-9.17201
-15.31704,53.67972,-32.25544
1.13645,19.54745,66.55105
-5.68523,-5.78073,-4.55713
14.76614,9.3937,38.58403
4.53335,12.2575,-15.84605
96.33958,-15.50485,4.53335
3.32241,11.18324,-31.83325
-6.64737,34.45309,34.09815
3.87887,-1.07512,85.20248
14.92897,5.00117,46.37819
-3.31312,-13.22841,-22.02309
-42.1864,5.7245,-17.69924
7.80203,-11.46693,63.81944
0.557,11.11519,-72.69618
-9.47451,10.7153,-89.77983
0,-13.23004,129.58307
40.53926,-16.85423,69.87292
29.74631,29.37212,77.28628
-24.77442,23.85032,23.34352
-32.69763,40.28904,-23.34352
3.33645,34.33216,-62.15028
-10.01705,-3.8462,36.54071
-9.48181,-0.343,-30.06997
-28.57027,14.99319,59.93316
38.05207,6.60798,-10.64187
-28.50775,-5.21917,25.49681
15.11565,12.86061,-87.73924
1.67627,44.18827,-43.45154
15.6141,-13.41753,86.47264
10.00807,-16.22794,8.55332
0,40.2784,-8.55332
-32.33115,6.8401,-148.04453
-55.18142,13.66769,30.89506
5.09702,6.47318,-75.41565
10.74077,19.02858,24.54278
-9.60891,6.76808,83.73263
1.13156,-2.3691,39.10632
-10.76179,-12.20859,-26.03172
1.13408,-81.23893,8.69459
0,0.69,13.00933
-16.47316,53.98329,-54.46453
5.11905,40.13484,-8.77806
12.48789,1.68343,-79.81134
30.50071,-25.44812,-33.69253
-3.37841,-42.76098,-130.46981
2.81552,9.61163,20.86287
-16.3555,84.91873,25.3637
-9.05016,7.39544,2.29846
7.35469,-27.62463,54.80129
-10.18674,31.31278,24.888
10.75197,8.38374,-43.07838
19.17418,-22.49328,15.92074
-9.57651,-3.36896,-50.23441
15.1999,-33.81453,-25.3368
12.34589,22.00253,13.83839
-5.60742,37.00607,11.4984
8.40841,6.35794,32.03451
8.39217,5.01591,-25.15005
31.18825,14.00226,-22.99076
-8.8881,41.09899,-145.32526
2.77948,-2.97663,-50.3466
-0.556,-3.3034,-134.69473
-11.68731,40.44117,9.93809
-5.01849,-3.59724,-2.48239
-2.2323,-32.88206,37.08771
4.46346,-8.25239,31.88847
-12.84483,13.53562,48.60649
-10.63967,-5.9417,-100.23566
-2.80425,5.28403,-39.75263
-31.53196,28.39801,-55.26089
-1.13039,45.65193,47.76659
18.05097,35.91503,-57.89001
0.563,-0.314,50.38276
-11.83595,-20.17117,-5.01205
21.95544,43.10717,42.41922
27.9866,0.175,-60.0071
-8.9361,-17.17611,17.58788
0,25.26197,-30.19441
13.39727,-46.10052,37.71032
9.46479,-53.5325,-5.00916
-40.22826,11.88049,-80.94249
-10.11556,0,-56.53617
7.86969,25.30144,23.21746
0.562,42.37857,12.84516
-7.86867,-6.813,143.81091
-3.37666,23.65665,-2.48239
-30.50865,-15.86729,-14.92422
3.96694,-6.48863,32.27124
-5.66816,-7.47762,34.48755
-2.26934,-9.45313,19.5849
15.29507,10.42318,-14.68039
0,-16.62235,-2.45156
1.13083,9.13351,-14.73851
4.52037,0,34.31238
-1.12965,-20.24743,-2.44191
-3.9561,-25.9501,26.78584
-5.65782,-23.78273,-7.28886
-0.566,38.90728,-93.40026
32.15548,-17.76273,-2.48523
-49.17554,-1.64734,19.84216
26.63522,-7.91781,27.13578
1.69459,-12.23772,51.33853
2.25842,-2.65308,91.38316
-7.34417,5.30453,68.46861
-14.7257,-33.56323,-128.37225
14.16025,-4.00867,-33.91051
-10.19072,19.65723,0
0,-6.98997,-9.73755
-1.13378,13.62947,0
-15.33507,-3.64858,-7.31752
7.95828,5.64599,12.18902
-9.66552,34.69458,48.41683
-23.97216,21.01184,128.09176
7.4341,12.74949,-51.73033
15.96882,-13.08429,-21.3413
10.80264,28.73542,40.22369
-3.40846,3.89706,7.05979
11.35114,38.84354,39.79013
20.35759,16.71853,-23.36178
2.25608,32.93771,72.01625
-1.12789,-3.82747,16.09778
4.50981,-15.56174,2.29482
-6.20219,-12.1635,4.586
-3.95147,23.30543,-59.99913
-12.44236,-22.97747,-270.8479
1.1326,-2.96165,-77.35412
-8.50169,5.26579,55.03806
11.89771,-3.94419,-34.94342
-0.566,-2.96277,59.73199
-2.8302,23.00177,46.712
5.65856,1.30605,-54.13372
-8.49061,-25.30194,24.68992
-11.91481,-10.55718,-19.74069
3.40757,-8.26455,-64.78408
8.50724,20.14413,-109.31021
-2.26697,5.92308,40.99565
16.40877,-39.32512,70.8242
6.77174,-4.98332,27.51083
-6.77174,13.27311,-32.53157
-0.565,27.09055,-42.91233
-7.34895,26.26131,72.95011
0.566,-8.52433,44.67068
-5.09436,10.4898,22.16421
2.83094,-16.72133,-17.22905
-21.56157,22.60338,-72.11468
0,-6.86921,12.51931
9.09161,-35.81572,-40.18948
-0.568,25.65945,27.67017
1.70278,-27.30361,0
2.83649,-45.79249,64.70983
-3.40401,34.87959,-9.89282
-5.11102,13.5524,19.76315
5.67854,-0.995,4.92677
-7.95203,10.21638,24.55035
1.1369,38.01751,58.36072
5.68002,15.30871,-9.67249
-3.97524,-10.41632,-56.03878
29.44381,-15.34554,-14.73851
0,50.08324,41.6299
2.25666,10.33343,4.8715
49.35218,5.47854,-2.43507
-12.28557,2.25543,-7.31341
-27.48886,-0.972,4.87697
-6.19496,45.17438,26.7259
-1.12731,40.92679,62.5241
12.94638,17.95734,89.79205
-0.562,-5.97463,-120.94158
0,35.11998,-21.69669
-21.97823,15.58518,-2.41745
2.82394,18.91725,100.39175
48.28663,6.17916,-11.83042
-4.4692,23.42135,-16.61692
-7.83218,-26.50983,-19.06894
-17.95535,10.80435,59.31456
-3.37491,44.49724,46.8752
7.30899,31.93353,9.31463
20.73544,18.14763,23.19955
-6.71416,-33.32319,-9.26495
11.18452,-2.13016,55.29554
8.92692,23.06459,-71.55691
-8.92692,-7.8816,16.26138
-13.42488,34.73074,62.15824
-21.3413,-28.66734,25.07086
5.62631,-4.54465,89.96582
11.23079,-86.01497,35.47091
10.08294,29.57534,-123.16472
-5.59874,-43.19402,-34.20557
5.03919,31.82436,-2.28998
0,1.2269,41.036
0,10.45721,29.39781
-11.20616,-3.68991,51.52897
-0.561,-8.61631,-31.29258
0,18.13227,42.41409
24.0607,50.90312,57.37714
47.17321,13.91885,17.50308
9.37346,-16.94804,4.36477
18.138,6.36641,75.68181
7.67208,13.61574,0
-22.50662,-56.82839,-66.96541
59.57944,-83.06617,-61.3854
-10.87096,27.66271,-198.7758
6.52584,-3.41389,-126.63911
-44.24091,-14.90499,30.82638
22.44987,38.09745,-78.68301
1.09215,-18.23548,111.63776
-2.18458,48.96452,152.0762
17.44595,50.83172,-54.68628
33.60338,28.95296,-74.00298
15.62891,-22.59985,-132.61931
-12.39072,42.09336,52.58445
44.0149,-21.5992,-147.39642
-1.06824,45.48122,14.72186
-21.42024,27.28944,-69.13304
21.95439,61.9619,27.2908
-10.6956,11.35658,44.29104
37.85074,7.84921,-7.35054
56.95055,-25.03665,22.01441
3.14213,27.06902,-63.90413
-26.25413,41.57864,36.98244
19.9676,25.78397,12.25783
-66.56389,37.26629,4.89346
1.06458,1.70095,4.88795
-37.41637,45.62918,46.1632
-13.98003,0.837,221.43452
-1.07725,-16.84232,11.46804
16.1308,-21.99,18.28611
2.68265,-37.75408,27.28561
-28.52077,-35.49065,408.56595
-58.70403,45.46194,-285.65476
31.08154,72.21731,30.73887
-15.24033,17.02565,-176.37615
8.17111,-50.73219,74.54913
5.43888,-12.41812,68.88417
-21.25026,-33.78389,-91.33999
33.73389,-16.27051,55.92332
-25.00326,40.14291,-22.28299
-50.99407,49.59649,-53.95032
-1.10325,32.6575,76.23331
0,-9.74758,142.1176
3.30891,9.18566,-82.51843
31.85683,-133.86166,-44.06882
-11.5074,86.8897,65.93666
5.48352,2.24832,118.34369
2.73916,-11.81473,25.39741
-10.96704,13.50214,120.70293
2.19562,-0.848,167.09566
-18.69828,76.02661,245.71154
12.10808,-10.7798,195.24191
-2.19896,-10.80662,-234.61271
9.88656,-21.9721,-396.07203
20.79801,7.52645,181.82424
2.18348,5.55934,88.13494
21.77465,20.52781,-40.90716
4.88429,-33.6136,-79.00072
-17.93597,3.06305,-76.40563
-25.67373,-33.84404,12.15377
-23.62243,39.13949,156.93116
1.65225,26.08217,85.00697
3.30262,13.80702,-83.0564
-9.9154,-5.23936,92.61184
0,-68.17299,53.12537
28.03506,-26.44371,5.65365
-19.22025,-58.52596,211.35486
-2.75271,0.863,198.11821
4.95362,35.87987,-183.79096
-17.0863,47.1012,135.53552
3.31228,20.99254,-103.47097
-26.56921,-54.50356,35.3518
-6.66778,1.41613,-152.27392
4.44632,-12.73833,23.63761
1.11087,22.89592,21.70573
8.32248,18.57372,-254.50233
-10.5445,-27.04193,-57.77839
27.69391,10.16144,-38.95044
-15.48683,0.842,23.41216
-11.65147,4.22546,21.35083
4.99732,-3.37536,-244.93413
11.0846,4.78553,-80.63781
1.10691,-60.35947,10.42224
17.67223,-16.01656,66.11652
0,-10.89077,-28.8022
-3.30807,-34.59928,14.42498
12.11729,42.34152,-22.68939
-23.16243,0.857,-66.6876
5.52608,33.97486,68.75518
-24.36752,50.43797,71.75196
-3.33346,32.63625,12.18218
16.64178,0.564,12.14811
-3.32326,7.41277,-143.88734
0.554,40.23636,-29.3585
-12.20552,46.57301,370.86614
1.66641,-9.49883,32.71899
-2.22202,31.4871,-246.54433
6.66266,-11.95239,-34.63779
-6.10705,0.558,18.37206
12.75951,-40.27061,-42.98967
-11.0931,-27.34689,-72.60884
3.33091,14.96141,-175.02195
-8.33206,-38.48557,-39.38214
1.66769,-14.23767,19.73571
-11.13005,31.54205,127.2038
-22.90617,24.28468,-155.73981
-31.48297,-23.15036,72.07466
19.70359,22.86832,49.53574
-10.68514,-7.04943,-6.42923
-8.45425,-14.69252,-32.2897
-1.12848,-0.283,-2.16121
-1.12877,-7.92956,-17.32848
-6.77879,-6.52936,71.0386
10.16422,2.55914,368.26668
-1.69239,-19.0568,-135.47899
16.33217,15.65196,-144.02368
-21.41329,8.51093,-23.07293
-13.57879,35.00465,-156.30722
11.3186,9.55044,13.0615
10.16158,1.12399,-4.34947
-14.68548,-27.8587,147.59519
-9.62897,-3.95292,77.12656
-10.78711,-17.55245,-20.71031
-5.11905,57.48913,124.8235
4.55056,-7.28227,-81.44533
0,-13.19985,16.41171
-0.569,-29.09351,12.26821
11.35708,24.21013,28.49177
1.13408,16.92062,28.30607
-3.40312,-64.89441,79.8725
10.20136,-7.85826,-9.9041
-9.63399,-128.81732,113.52192
16.98677,7.50303,-19.36225
-9.61768,14.66037,-114.03589
6.79116,69.94653,-23.97216
5.6512,-29.7958,-138.39983
3.95147,-28.80919,81.94479
2.82028,-35.90866,-79.87721
-7.9014,6.60701,-68.75518
4.51684,54.25981,12.58218
4.51215,40.69895,-133.96681
-7.89934,-30.63424,36.5588
3.38719,37.667,10.69428
5.63946,37.06035,19.18359
10.69483,51.41164,129.89998
1.12424,65.54652,61.4868
38.05207,-4.24575,-22.44421
-13.95101,16.67605,-20.50497
-5.59298,17.16668,59.19969
-4.47957,-3.93564,26.27808
-1.12062,-24.52984,4.02871
-3.92443,18.05639,128.9391
5.04505,-44.14805,29.21929
-10.09596,15.04695,-48.80861
-5.61903,-0.843,-43.41008
0,18.10578,148.15791
2.24848,7.61901,113.49805
7.86054,16.59498,-75.33484
-3.36706,-23.93157,-222.16405
2.245,33.19017,114.45042
0,-8.13529,-66.72527
0,-21.94942,-67.76646
20.15291,13.23619,-12.06933
-3.35233,0.844,30.11067
-5.59298,-49.49315,87.13907
-17.38414,-24.24436,19.56285
11.78395,24.81337,218.85842
-21.34682,6.53826,-29.79734
4.50279,-38.51044,37.21484
-6.75594,40.78231,75.30776
-9.0243,56.39881,-21.90645
-16.97128,-5.04737,70.79565
4.53216,20.98458,111.979
-15.88331,12.82517,43.64805
7.94891,49.80964,-85.96697
0,37.53531,-240.42563
7.36813,-0.273,22.41525
-5.09968,-8.46724,106.73876
-2.83575,-7.11431,-64.09691
-11.36154,15.30867,16.57263
-8.5407,4.62925,-48.05009
14.79322,-15.28494,128.17378
1.13586,2.46133,69.80362
-22.20295,-6.29283,-53.59523
2.85288,3.01075,78.38177
-19.43667,6.83487,-39.01406
-4.01249,16.74975,-42.96436
18.88364,21.32799,-16.22185
-16.59034,-0.82,135.11684
21.15585,43.70764,-14.02648
-6.85007,-9.46747,88.65234
8.5609,-9.48088,51.31542
5.69791,-26.392,-80.66559
4.55295,-6.55896,-142.63537
-11.39134,34.85025,71.02276
1.71061,29.45246,165.86053
1.14003,-3.77371,-34.03579
5.69567,11.57822,-42.92331
-10.25758,27.60365,42.92331
-6.85187,25.03553,62.75796
11.41379,-2.3951,21.83655
26.70492,-20.77727,-28.57764
