,y,m,d,lgrpf,lgm3,lgm1
-0.0337841,1995,5,26,-0.013046981,0,0
0.0281552,1995,5,30,0.002086287,0,0
-0.163555,1995,5,31,0.00253637,0,0
-0.0905016,1995,6,1,0.000229846,0,0
0.0735469,1995,6,2,0.005480129,0,0
-0.1018674,1995,6,5,0.0024888,0,0
0.1075197,1995,6,6,-0.004307838,0,0
0.1917418,1995,6,7,0.001592074,0,0
-0.0957651,1995,6,8,-0.005023441,0,0
0.151999,1995,6,9,-0.00253368,0,0
0.1234589,1995,6,12,0.001383839,0,0
-0.0560742,1995,6,13,0.00114984,0,0
0.0840841,1995,6,14,0.003203451,0,0
0.0839217,1995,6,15,-0.002515005,0,0
0.3118825,1995,6,16,-0.002299076,0,0
-0.088881,1995,6,19,-0.014532526,0,0
0.0277948,1995,6,20,-0.00503466,0,0
-5.56E-03,1995,6,21,-0.013469473,0,0
-0.1168731,1995,6,22,0.000993809,0,0
-0.0501849,1995,6,23,-0.000248239,0,0
-0.022323,1995,6,26,0.003708771,0,0
-0.1565833,1995,12,20,0.03156875,0,0
0.0503919,1995,12,21,-0.000228998,0,0
0,1995,12,22,0.0041036,0,0
0,1995,12,26,0.002939781,0,0
-0.1120616,1995,12,27,0.005152897,0,0
-5.61E-03,1995,12,28,-0.003129258,0,0
0,1995,12,29,0.004241409,0,0
-0.7356304,1995,1,12,-0.042683044,0,0
-0.2174051,1995,1,13,-0.004929616,0,0
-0.1206135,1995,1,16,0.008833413,0,0
0.2580486,1995,1,17,0.010557955,0,0
0.3190005,1995,1,18,0.009612308,0,0
-0.0795307,1995,1,19,-0.000928476,0,0
0.2211887,1995,1,20,-0.000930465,0,0
-0.170045,1995,1,23,-0.013000261,0,0
-0.1194289,1995,1,24,0.006903154,0,0
0.0170814,1995,1,25,0,0,0
-0.0113869,1995,1,26,-0.003556895,0,0
-0.3372623,1995,1,27,-0.006960381,0,0
-0.2878802,1995,1,30,0.003374114,0,0
-0.1156885,1995,1,31,0.007143162,0,0
0.1561068,1995,2,1,0.003059253,0,0
-0.0404183,1995,2,2,0.000468747,0,0
-0.0288933,1995,2,3,0.005585858,0,0
-0.1331571,1995,2,6,-0.004416198,0,0
0,1995,2,7,-0.003047693,0,0
0.0115951,1995,2,8,-0.003780607,0,0
0.2312543,1995,2,9,-0.001426256,0,0
-0.0230701,1995,2,10,0.005206863,0,0
-0.2197793,1995,2,13,-0.004493149,0,0
0.1736023,1995,2,14,0.001186922,0,0
0.0692471,1995,2,15,0.002364157,0,0
0.0172945,1995,2,16,0.003989764,0,0
0.1725676,1995,2,17,0.007412139,0,0
0.0459024,1995,2,21,-0.00114984,0,0
0.0630368,1995,2,22,-0.005328834,0,0
0.0343452,1995,2,23,-0.00468752,0,0
0.5910406,1995,8,21,-0.004262466,0,0
-0.0734417,1995,8,22,0.006846861,0,0
-0.147257,1995,8,23,-0.012837225,0,0
0.1416025,1995,8,24,-0.003391051,0,0
-0.1019072,1995,8,25,0,0,0
0,1995,8,28,-0.000973755,0,0
-0.0113378,1995,8,29,0,0,0
-0.1533507,1995,8,30,-0.000731752,0,0
0.0795828,1995,8,31,0.001218902,0,0
-0.0966552,1995,9,1,0.004841683,0,0
-0.2397216,1995,9,5,0.012809176,0,0
0.074341,1995,9,6,-0.005173033,0,0
0.1596882,1995,9,7,-0.00213413,0,0
0.531842,1995,3,15,-0.003820097,0,0
-0.276424,1995,3,16,0.001197394,0,0
-0.1190082,1995,3,17,0.002384929,0,0
-0.0511035,1995,3,20,0.007077199,0,0
0.0794684,1995,3,21,-0.003052637,0,0
-0.0737872,1995,3,22,0.012312998,0,0
0.1361248,1995,3,23,-0.000917201,0,0
-0.1531704,1995,3,24,-0.003225544,0,0
0.0113645,1995,3,27,0.006655105,0,0
-0.0568523,1995,3,28,-0.000455713,0,0
0.1476614,1995,3,29,0.003858403,0,0
0.0453335,1995,3,30,-0.001584605,0,0
0.9633958,1995,3,31,0.000453335,0,0
0.0332241,1995,4,3,-0.003183325,0,0
-0.0664737,1995,4,4,0.003409815,0,0
0.0387887,1995,4,5,0.008520248,0,0
0.1492897,1995,4,6,0.004637819,0,0
-0.0331312,1995,4,7,-0.002202309,0,0
-0.421864,1995,4,10,-0.001769924,0,0
0.0780203,1995,4,11,0.006381944,0,0
5.57E-03,1995,4,12,-0.007269618,0,0
-0.0947451,1995,4,13,-0.008977983,0,0
0,1995,4,17,0.012958307,0,0
0.4053926,1995,4,18,0.006987292,0,0
0.2974631,1995,4,19,0.007728628,0,0
-0.2477442,1995,4,20,0.002334352,0,0
-0.3269763,1995,4,21,-0.002334352,0,0
0.0333645,1995,4,24,-0.006215028,0,0
-0.7852626,1995,10,18,-0.05786862,0,0
-0.2156157,1995,10,19,-0.007211468,0,0
0,1995,10,20,0.001251931,0,0
0.0909161,1995,10,23,-0.004018948,0,0
-5.68E-03,1995,10,24,0.002767017,0,0
0.0170278,1995,10,25,0,0,0
0.0283649,1995,10,26,0.006470983,0,0
-0.0340401,1995,10,27,-0.000989282,0,0
-0.0511102,1995,10,30,0.001976315,0,0
0.0567854,1995,10,31,0.000492677,0,0
-0.0795203,1995,11,1,0.002455035,0,0
0.011369,1995,11,2,0.005836072,0,0
0.0568002,1995,11,3,-0.000967249,0,0
-0.0397524,1995,11,6,-0.005603878,0,0
0.2944381,1995,11,7,-0.001473851,0,0
0,1995,11,8,0.00416299,0,0
0.0225666,1995,11,9,0.00048715,0,0
0.4935218,1995,11,10,-0.000243507,0,0
-0.1228557,1995,11,13,-0.000731341,0,0
-0.2748886,1995,11,14,0.000487697,0,0
-0.0619496,1995,11,15,0.00267259,0,0
-0.0112731,1995,11,16,0.00625241,0,0
0.1294638,1995,11,17,0.008979205,0,0
-5.62E-03,1995,11,20,-0.012094158,0,0
0,1995,11,21,-0.002169669,0,0
-0.2197823,1995,11,22,-0.000241745,0,0
0.0282394,1995,11,27,0.010039175,0,0
0.4828663,1995,11,28,-0.001183042,0,0
-0.044692,1995,11,29,-0.001661692,0,0
-0.0783218,1995,11,30,-0.001906894,0,0
-0.1795535,1995,12,1,0.005931456,0,0
-0.0337491,1995,12,4,0.00468752,0,0
0.0730899,1995,12,5,0.000931463,0,0
0.2073544,1995,12,6,0.002319955,0,0
-0.0671416,1995,12,7,-0.000926495,0,0
0.1118452,1995,12,8,0.005529554,0,0
0.0892692,1995,12,11,-0.007155691,0,0
-0.0892692,1995,12,12,0.001626138,0,0
-0.1342488,1995,12,13,0.006215824,0,0
-0.213413,1995,12,14,0.002507086,0,0
0.0562631,1995,12,15,0.008996582,0,0
0.1123079,1995,12,18,0.003547091,0,0
0.1008294,1995,12,19,-0.012316472,0,0
-0.813267,1995,1,3,-0.039941407,0,0
-0.6085389,1995,1,4,0.000994948,0,0
-0.0347019,1995,1,5,0.005922289,0,0
-0.0115735,1995,1,6,-0.001227168,0,0
-0.3253157,1995,1,9,-0.006687301,0,0
0.1978036,1995,1,10,-0.00074943,0,0
0.1737875,1995,1,11,0.008663899,0,0
0.6655105,1995,3,10,0.004631868,0,0
0.4643694,1995,3,13,0.006737113,0,0
-0.0902196,1995,3,14,-0.00601026,0,0
-1.0280991,1995,3,1,0.009103031,0,0
0.2363278,1995,2,24,0.008683832,0,0
-0.2478889,1995,2,27,-0.000697662,0,0
0.0924031,1995,2,28,-0.003974728,0,0
0.6413748,1995,3,7,0.003275944,0,0
-0.8321721,1995,3,2,-0.006576786,0,0
0.2887607,1995,3,3,0.006576786,0,0
0.1838043,1995,3,6,-0.000933465,0,0
1.2318832,1995,4,25,0.038002657,0,0
-1.1002527,1995,3,8,-0.044119582,0,0
0.1027376,1995,3,9,-0.007407678,0,0
0.9975151,1995,4,28,0.053449393,0,0
-0.2850775,1995,5,1,0.002549681,0,0
0.1902595,1995,4,26,-0.007478811,0,0
-0.2857027,1995,4,27,0.005993316,0,0
0.4195034,1995,5,4,-0.00298632,0,0
-0.1729037,1995,5,2,-0.00430211,0,0
0.0167627,1995,5,3,-0.004345154,0,0
0.7970961,1996,1,5,0.008004658,0.025758214,0.005866021
0.6856565,1996,1,22,-0.036659764,0,0
0.1562891,1996,1,23,-0.013261931,0,0
-0.1239072,1996,1,24,0.005258445,0,0
-0.6413175,1996,1,8,0.04466325,0,0
-0.2250662,1996,1,9,-0.006696541,0,0
1.4451658,1996,2,8,-0.050499939,0,0
0.0106458,1996,2,9,0.000488795,0,0
-0.3741637,1996,2,12,0.00461632,0,0
0.2248848,1996,1,25,-0.007311528,0,0
-0.0106824,1996,1,26,0.001472186,0,0
-0.7000559,1996,1,10,0.045095624,0,0
-0.1087096,1996,1,11,-0.01987758,0,0
0.0652584,1996,1,12,-0.012663911,0,0
-0.4424091,1996,1,15,0.003082638,0,0
0.2244987,1996,1,16,-0.007868301,0,0
0.0109215,1996,1,17,0.011163776,0,0
-0.0218458,1996,1,18,0.01520762,0,0
0.1744595,1996,1,19,-0.005468628,0,0
-1.0964693,1996,1,2,0.019504501,0,0
0.4717321,1996,1,3,0.001750308,0,0
0.0937346,1996,1,4,0.000436477,0,0
0.449312,1996,3,1,-0.010374999,0,0
-0.5099407,1996,3,4,-0.005395032,0,0
1.1753111,1996,1,29,-0.041505797,0,0
0.2195439,1996,1,30,0.00272908,0,0
-0.106956,1996,1,31,0.004429104,0,0
0.3785074,1996,2,1,-0.000735054,0,0
0.5695055,1996,2,2,0.002201441,0,0
0.0314213,1996,2,5,-0.006390413,0,0
-0.2625413,1996,2,6,0.003698244,0,0
0.199676,1996,2,7,0.001225783,0,0
-1.9844044,1996,3,15,0.093271614,0,0
-0.1869828,1996,3,18,0.024571154,0,0
0.1210808,1996,3,19,0.019524191,0,0
-0.0219896,1996,3,20,-0.023461271,0,0
0.0988656,1996,3,21,-0.039607203,0,0
-0.24207,1996,3,5,-0.032327541,0,0
0,1996,3,6,0.01421176,0,0
0.0330891,1996,3,7,-0.008251843,0,0
0.3185683,1996,3,8,-0.004406882,0,0
-0.115074,1996,3,11,0.006593666,0,0
0.0548352,1996,3,12,0.011834369,0,0
0.0273916,1996,3,13,0.002539741,0,0
-0.1096704,1996,3,14,0.012070293,0,0
-0.0934381,1996,4,3,0.022204554,0,0
-0.099154,1996,4,4,0.009261184,0,0
0,1996,4,8,0.005312537,0,0
0.2803506,1996,4,9,0.000565365,0,0
-0.1922025,1996,4,10,0.021135486,0,0
0.3453543,1996,3,22,-0.042560265,0,0
0.0218348,1996,3,25,0.008813494,0,0
0.2177465,1996,3,26,-0.004090716,0,0
0.0488429,1996,3,27,-0.007900072,0,0
-0.1793597,1996,3,28,-0.007640563,0,0
-0.2567373,1996,3,29,0.001215377,0,0
-0.2362243,1996,4,1,0.015693116,0,0
0.0165225,1996,4,2,0.008500697,0,0
-1.4387303,1996,10,16,0.044857358,0,0
-0.1025758,1996,10,17,0.004292331,0,0
-0.0685187,1996,10,18,0.006275796,0,0
0.1141379,1996,10,21,0.002183655,0,0
0.2670492,1996,10,22,-0.002857764,0,0
0.0169901,1996,10,23,-0.015276109,0,0
-0.0566594,1996,10,24,-0.006157813,0,0
-0.0510568,1996,10,25,0.006157813,0,0
0.039716,1996,10,28,-0.000174731,0,0
-0.1363206,1996,10,29,-0.009005819,0,0
-0.2281563,1996,10,30,-0.001071891,0,0
-0.0228817,1996,10,31,-0.016961798,0,0
-0.2179795,1996,11,1,-0.005992947,0,0
0.1263319,1996,11,4,-0.004549613,0,0
0.0687538,1996,11,5,-0.002867903,0,0
-0.1491043,1996,11,6,0.000958073,0,0
0.068881,1996,11,7,0.000955964,0,0
-0.0516505,1996,11,8,0.015937481,0,0
0.2690556,1996,11,11,-0.004069228,0,0
0.1594997,1996,11,12,-0.000371827,0,0
0.192894,1996,11,13,0.014090419,0,0
-0.0679825,1996,11,14,0.005190476,0,0
-0.4273185,1996,11,15,-0.004291129,0,0
-0.0171805,1996,11,18,-0.005242328,0,0
-0.103226,1996,11,19,0.010954463,0,0
0.103226,1996,11,20,-0.013142349,0,0
-0.2412434,1996,11,21,0.001459815,0,0
0,1996,11,22,-0.001642637,0,0
-0.1847082,1996,11,25,-0.004780597,0,0
-0.2203662,1996,11,26,0.002396876,0,0
-0.0581774,1996,11,27,0.002383721,0,0
-0.2627672,1996,12,2,0.018788067,0,0
-0.3942008,1996,12,3,0.002270598,0,0
0.4117681,1996,12,4,-0.002270598,0,0
-0.2230467,1996,12,5,0.013448859,0,0
0.1468701,1996,12,6,0.000678585,0,0
-0.1468701,1996,12,9,-0.005458604,0,0
-0.0883611,1996,12,10,-0.015374862,0,0
0,1996,12,11,-0.018901153,0,0
0.0412575,1996,12,12,0.006270178,0,0
0.0471035,1996,12,13,0.013519285,0,0
-0.0883611,1996,12,16,0.021974573,0,0
-5.90E-03,1996,12,17,-0.000506466,0,0
0.0589353,1996,12,18,0.007535663,0,0
0.0353229,1996,12,19,0.006753815,0,0
0,1996,12,20,-0.025064022,0,0
-0.0294337,1996,12,23,-0.005051005,0,0
0,1996,12,24,0.005397195,0,0
0,1996,12,26,-0.003125683,0,0
0.0764862,1996,12,27,0.005197044,0,0
-0.0176387,1996,12,30,0.002575385,0,0
0,1996,12,31,0.00931453,0,0
1.5764862,1996,7,9,-0.08301833,0,0
0.0113408,1996,7,10,0.002830607,0,0
-0.0340312,1996,7,11,0.00798725,0,0
0.1020136,1996,7,12,-0.00099041,0,0
-0.0963399,1996,7,15,0.011352192,0,0
0.1698677,1996,7,16,-0.001936225,0,0
-0.0961768,1996,7,17,-0.011403589,0,0
0.0679116,1996,7,18,-0.002397216,0,0
0.056512,1996,7,19,-0.013839983,0,0
0.0395147,1996,7,22,0.008194479,0,0
0.0282028,1996,7,23,-0.007987721,0,0
-0.079014,1996,7,24,-0.006875518,0,0
0.0451684,1996,7,25,0.001258218,0,0
0.0451215,1996,7,26,-0.013396681,0,0
-0.0789934,1996,7,29,0.00365588,0,0
0.0338719,1996,7,30,0.001069428,0,0
0.0563946,1996,7,31,0.001918359,0,0
0.1069483,1996,8,1,0.012989998,0,0
0.0112424,1996,8,2,0.00614868,0,0
0.3805207,1996,8,5,-0.002244421,0,0
-0.1395101,1996,8,6,-0.002050497,0,0
1.61295,1996,2,13,-0.048207968,0,0
-0.0107725,1996,2,14,0.001146804,0,0
0.161308,1996,2,15,0.001828611,0,0
0.0268265,1996,2,16,0.002728561,0,0
-0.2852077,1996,2,20,0.040856595,0,0
-0.5870403,1996,2,21,-0.028565476,0,0
0.3108154,1996,2,22,0.003073887,0,0
-0.1524033,1996,2,23,-0.017637615,0,0
0.0817111,1996,2,26,0.007454913,0,0
0.0543888,1996,2,27,0.006888417,0,0
-0.2125026,1996,2,28,-0.009133999,0,0
0.3373389,1996,2,29,0.005592332,0,0
-1.5054182,1996,8,23,0.050707776,0,0
0,1996,8,26,-0.006776646,0,0
0.2015291,1996,8,27,-0.001206933,0,0
-0.0335233,1996,8,28,0.003011067,0,0
-0.0559298,1996,8,29,0.008713907,0,0
-0.1738414,1996,8,30,0.001956285,0,0
0.1178395,1996,9,3,0.021885842,0,0
-0.2134682,1996,9,4,-0.002979734,0,0
0.0450279,1996,9,5,0.003721484,0,0
-0.0675594,1996,9,6,0.007530776,0,0
-0.090243,1996,9,9,-0.002190645,0,0
-0.1697128,1996,9,10,0.007079565,0,0
0.0453216,1996,9,11,0.0111979,0,0
-0.1588331,1996,9,12,0.004364805,0,0
0.0794891,1996,9,13,-0.008596697,0,0
0,1996,9,16,-0.024042563,0,0
0.0736813,1996,9,17,0.002241525,0,0
-0.0509968,1996,9,18,0.010673876,0,0
-0.0283575,1996,9,19,-0.006409691,0,0
-0.1136154,1996,9,20,0.001657263,0,0
-0.085407,1996,9,23,-0.004805009,0,0
0.1479322,1996,9,24,0.012817378,0,0
0.0113586,1996,9,25,0.006980362,0,0
-0.2220295,1996,9,26,-0.005359523,0,0
0.0285288,1996,9,27,0.007838177,0,0
-0.1943667,1996,9,30,-0.003901406,0,0
-0.0401249,1996,10,1,-0.004296436,0,0
0.1888364,1996,10,2,-0.001622185,0,0
1.5700452,1996,4,11,0.02269153,0,0
0.0495362,1996,4,12,-0.018379096,0,0
-0.170863,1996,4,15,0.013553552,0,0
0.0331228,1996,4,16,-0.010347097,0,0
-0.2656921,1996,4,17,0.00353518,0,0
-0.0666778,1996,4,18,-0.015227392,0,0
0.0444632,1996,4,19,0.002363761,0,0
0.0111087,1996,4,22,0.002170573,0,0
0.0832248,1996,4,23,-0.025450233,0,0
-0.105445,1996,4,24,-0.005777839,0,0
0.2769391,1996,4,25,-0.003895044,0,0
-0.1548683,1996,4,26,0.002341216,0,0
-0.1165147,1996,4,29,0.002135083,0,0
0.0499732,1996,4,30,-0.024493413,0,0
0.110846,1996,5,1,-0.008063781,0,0
0.0110691,1996,5,2,0.001042224,0,0
0.1767223,1996,5,3,0.006611652,0,0
0,1996,5,6,-0.00288022,0,0
-0.0330807,1996,5,7,0.001442498,0,0
0.1211729,1996,5,8,-0.002268939,0,0
-0.2316243,1996,5,9,-0.00666876,0,0
0.0552608,1996,5,10,0.006875518,0,0
-0.2436752,1996,5,13,0.007175196,0,0
-0.0333346,1996,5,14,0.001218218,0,0
0.1664178,1996,5,15,0.001214811,0,0
-0.0332326,1996,5,16,-0.014388734,0,0
5.54E-03,1996,5,17,-0.00293585,0,0
-0.1220552,1996,5,20,0.037086614,0,0
0.0166641,1996,5,21,0.003271899,0,0
-0.0222202,1996,5,22,-0.024654433,0,0
0.0666266,1996,5,23,-0.003463779,0,0
-0.0610705,1996,5,24,0.001837206,0,0
0.1275951,1996,5,28,-0.004298967,0,0
-0.110931,1996,5,29,-0.007260884,0,0
0.0333091,1996,5,30,-0.017502195,0,0
-0.0833206,1996,5,31,-0.003938214,0,0
0.0166769,1996,6,3,0.001973571,0,0
-0.1113005,1996,6,4,0.01272038,0,0
-0.2290617,1996,6,5,-0.015573981,0,0
-0.3148297,1996,6,6,0.007207466,0,0
0.1970359,1996,6,7,0.004953574,0,0
-0.1068514,1996,6,10,-0.000642923,0,0
-0.0845425,1996,6,11,-0.00322897,0,0
-0.0112848,1996,6,12,-0.000216121,0,0
-0.0112877,1996,6,13,-0.001732848,0,0
-0.0677879,1996,6,14,0.00710386,0,0
0.1016422,1996,6,17,0.036826668,0,0
-0.0169239,1996,6,18,-0.013547899,0,0
0.1633217,1996,6,19,-0.014402368,0,0
-0.2141329,1996,6,20,-0.002307293,0,0
-0.1357879,1996,6,21,-0.015630722,0,0
0.113186,1996,6,24,0.00130615,0,0
0.1016158,1996,6,25,-0.000434947,0,0
-0.1468548,1996,6,26,0.014759519,0,0
-0.0962897,1996,6,27,0.007712656,0,0
-0.1078711,1996,6,28,-0.002071031,0,0
-0.0511905,1996,7,1,0.01248235,0,0
0.0455056,1996,7,2,-0.008144533,0,0
0,1996,7,3,0.001641171,0,0
-5.69E-03,1996,7,8,0.001226821,0,0
0.5424514,1996,8,14,0.017017633,0,0
-0.0561903,1996,8,15,-0.004341008,0,0
0,1996,8,16,0.014815791,0,0
0.0224848,1996,8,19,0.011349805,0,0
0.0786054,1996,8,20,-0.007533484,0,0
-0.0336706,1996,8,21,-0.022216405,0,0
0.02245,1996,8,22,0.011445042,0,0
0.0168299,1996,8,12,-0.001560808,0,0
0.0952462,1996,8,7,-0.015924588,0,0
-0.0447957,1996,8,8,0.002627808,0,0
-0.0112062,1996,8,9,0.000402871,0,0
-0.7631795,1996,10,11,0.058142927,0,0
0.7743856,1996,8,13,-0.042327088,0,0
-0.7060018,1996,10,9,0.04948835,0,0
0.0455295,1996,10,10,-0.014263537,0,0
-0.1196169,1996,10,4,0.00833332,0,0
0.0228096,1996,10,14,0.015355009,0,0
0.0114003,1996,10,15,-0.003403579,0,0
-0.2457684,1996,10,3,-0.010548782,0,0
0.1430578,1996,10,7,0.007462586,0,0
0.085609,1996,10,8,0.005131542,0,0
-2.4934277,1997,1,13,-0.005992725,0.027648447,0.014792515
-0.3760149,1997,1,9,0.019881962,0,0
0.2126665,1997,1,10,-0.004636051,0,0
-1.1049784,1997,1,30,-0.020798294,0,0
1.0018133,1997,1,14,0.004170927,0,0
1.0978676,1997,1,2,0.009917392,0,0
-0.303184,1997,1,3,-0.001693818,0,0
-0.6612224,1997,1,6,0.013039844,0,0
0.0605289,1997,1,7,-0.002311839,0,0
-0.291311,1997,1,8,0.006409761,0,0
-0.3546279,1997,1,28,-0.04681015,0,0
-0.320423,1997,1,29,0.010236068,0,0
0.2712808,1997,2,21,-0.058423185,0,0
-0.0307422,1997,2,24,-0.014030686,0,0
0.1718765,1997,1,15,0.097957263,0,0
-0.1718765,1997,1,16,-0.007256692,0,0
0.3308693,1997,1,17,-0.001876005,0,0
-0.3247191,1997,1,20,-0.003087415,0,0
0.1963471,1997,1,21,-0.00746557,0,0
-0.4306681,1997,1,22,-0.009919065,0,0
-0.3975263,1997,1,23,-0.001076319,0,0
0.5579877,1997,1,24,-0.002341216,0,0
0.1353135,1997,1,27,-0.001990935,0,0
-0.4134112,1997,3,10,-0.067582188,0,0
0.2102826,1997,3,11,-0.008129888,0,0
-0.0679212,1997,3,12,0.01087659,0,0
0.1849901,1997,3,13,0.001681685,0,0
0.0246059,1997,2,25,0.006248949,0,0
0.2024687,1997,2,26,0.002268939,0,0
0.6380097,1997,2,27,-0.004549793,0,0
-0.1692216,1997,2,28,-0.012442402,0,0
0.4278204,1997,3,3,-0.00107101,0,0
-0.3310417,1997,3,4,0.00870529,0,0
-0.5961833,1997,3,5,-0.003588359,0,0
-0.1718522,1997,3,6,0.009434719,0,0
-0.345758,1997,3,7,0.006994946,0,0
-0.2673738,1997,3,27,-0.012001278,0,0
0,1997,3,31,-0.006127341,0,0
0.2301645,1997,4,1,-0.002775054,0,0
0.1300933,1997,4,2,-0.017701999,0,0
0.2159599,1997,3,14,0.03880971,0,0
-0.1726819,1997,3,17,-0.007613981,0,0
-0.6349266,1997,3,18,0.023043828,0,0
0.3497357,1997,3,19,-0.000393918,0,0
0.3592815,1997,3,20,0.0054826,0,0
0.0985913,1997,3,21,-0.01605378,0,0
-0.3212435,1997,3,24,-0.009182044,0,0
-0.0744718,1997,3,25,-0.001445928,0,0
-0.443257,1997,3,26,-0.007302746,0,0
0.0877616,1997,4,14,-0.015856617,0,0
-0.472235,1997,4,15,-0.001530362,0,0
-0.3942955,1997,4,16,-0.010641745,0,0
0.0638387,1997,4,17,0.001568256,0,0
0.2163523,1997,4,18,0.010822034,0,0
0.0190383,1997,4,21,0.01013292,0,0
-0.0825595,1997,4,22,-0.016948108,0,0
-0.0763483,1997,4,23,0.002871014,0,0
-0.0127378,1997,4,24,0.006553864,0,0
0.1716456,1997,4,25,-0.000868155,0,0
-0.2609148,1997,4,28,-0.001741534,0,0
-0.1214453,1997,4,29,0.011409631,0,0
0.1150619,1997,4,30,-0.004914578,0,0
-0.1150619,1997,5,1,-0.006495053,0,0
0.0511763,1997,5,2,-0.006815189,0,0
0,1997,5,5,0.000664228,0,0
0.3565552,1997,5,6,0.000663214,0,0
-0.1715451,1997,5,7,-0.00088451,0,0
0.3360987,1997,5,8,0.015651946,0,0
0.2645073,1997,5,9,0.001917418,0,0
0.2940987,1997,5,12,0.019739334,0,0
0.0872203,1997,5,13,-0.000203179,0,0
0.0248879,1997,5,14,0.000406262,0,0
-0.3371965,1997,5,15,-0.001831181,0,0
-0.2388657,1997,5,16,0.016405519,0,0
-0.4817093,1997,5,19,-0.01053248,0,0
0.2921986,1997,5,20,-0.008121686,0,0
-0.0380016,1997,5,21,0.013519201,0,0
6.34E-03,1997,5,22,0,0,0
-0.0253492,1997,5,23,-0.004593638,0,0
0.1392376,1997,5,27,-0.01720203,0,0
-0.1075535,1997,5,28,0,0,0
0.1391363,1997,5,29,0.003743941,0,0
0.2141558,1997,5,30,-0.001867936,0,0
-0.2141558,1997,6,2,0.00207499,0,0
-0.0442223,1997,6,3,-0.013668105,0,0
-0.228143,1997,6,4,-0.004509402,0,0
-0.1208937,1997,6,5,-0.010044463,0,0
0.4058856,1997,6,6,-0.019656733,0,0
0.0315506,1997,6,9,-0.002549908,0,0
-0.0631242,1997,6,10,-0.000232554,0,0
6.32E-03,1997,6,11,-0.003268899,0,0
-0.2025867,1997,6,12,0.003733882,0,0
-0.1016488,1997,6,13,0.003241019,0,0
0.0127191,1997,6,16,0.004131797,0,0
0.0825836,1997,6,17,0.004997167,0,0
-0.0698682,1997,6,18,-0.010052504,0,0
-0.1783553,1997,6,19,-0.002782462,0,0
-0.2560706,1997,6,20,-0.002800404,0,0
-0.0256903,1997,6,23,0.013598019,0,0
0.0449481,1997,6,24,-0.002503145,0,0
0.0128338,1997,6,25,0.011041025,0,0
-0.1929058,1997,6,26,-0.009673885,0,0
-0.0515866,1997,6,27,0.008336908,0,0
-0.2588561,1997,6,30,0.007522354,0,0
-0.1104828,1997,7,1,0.006962786,0,0
-0.202195,1997,7,2,0.004722972,0,0
0.0522695,1997,7,3,-0.016982098,0,0
-1.9429832,1997,7,7,-0.000889037,0,0
0.380724,1997,7,8,0.004647272,0,0
-0.4764288,1997,7,9,-0.005984249,0,0
0.3408387,1997,7,10,-0.005389453,0,0
-0.0407597,1997,7,11,0.002478471,0,0
0.2980198,1997,7,14,-0.007706889,0,0
-0.2640508,1997,7,15,0.015279395,0,0
-0.0339691,1997,7,16,-0.000441805,0,0
-0.0135951,1997,7,17,0.007450239,0,0
0.6478099,1997,7,18,-0.015931079,0,0
0.2670946,1997,7,21,-0.002033112,0,0
0.2720778,1997,7,22,-0.002270232,0,0
-0.4455023,1997,7,23,0.012341929,0,0
-0.3961282,1997,7,24,0.00308637,0,0
3.0659622,1997,1,31,0.086910466,0,0
-0.1511029,1997,2,3,0,0,0
0.1762357,1997,2,4,-0.002344132,0,0
-0.2899089,1997,2,5,-0.001993427,0,0
-0.0759478,1997,2,6,-0.014967596,0,0
-0.3881348,1997,2,7,-0.016672517,0,0
0.0830086,1997,2,10,0.004470289,0,0
-0.1277713,1997,2,11,-0.000774144,0,0
-0.2180777,1997,2,12,-0.010985451,0,0
0.6319676,1997,2,13,0.003167157,0,0
-0.031698,1997,2,14,0.007624542,0,0
0.3285339,1997,2,18,0.00212653,0,0
0.1570687,1997,2,19,0.005175939,0,0
-0.1570687,1997,2,20,-0.015716637,0,0
-2.4401712,1997,8,12,-0.041214894,0,0
6.66E-03,1997,8,13,0.004323525,0,0
-6.66E-03,1997,8,14,-0.00237261,0,0
-0.2001976,1997,8,15,-0.000216336,0,0
-0.2751044,1997,8,18,-0.003476112,0,0
0.1142792,1997,8,19,0.004556716,0,0
-0.1883852,1997,8,20,-0.001297048,0,0
0.1279219,1997,8,21,-0.008747415,0,0
0.1342488,1997,8,22,0.000882713,0,0
0,1997,8,25,-0.009809943,0,0
0.2005983,1997,8,26,0.000450747,0,0
-0.1001833,1997,8,27,0.010020056,0,0
0.1468566,1997,8,28,-0.003314398,0,0
-0.0666914,1997,8,29,0.000664906,0,0
-0.3955778,1997,9,2,0.000884961,0,0
-0.0943972,1997,9,3,-0.000884961,0,0
0,1997,9,4,-0.004675864,0,0
-0.0607925,1997,9,5,0.00511857,0,0
0.0337841,1997,9,8,-0.004000694,0,0
0.0270084,1997,9,9,-0.00067038,0,0
-0.1216701,1997,9,10,0,0,0
0.1149196,1997,9,11,-0.001119605,0,0
0.228931,1997,9,12,-0.001122499,0,0
-0.141256,1997,9,15,-0.001125407,0,0
-0.1755273,1997,9,16,0.007595879,0,0
-0.0744756,1997,9,17,-0.004228368,0,0
0.0541768,1997,9,18,-0.000895453,0,0
0.162126,1997,9,19,-0.000672803,0,0
3.4590913,1997,4,3,0.002684982,0,0
-0.1684402,1997,4,4,-0.007878064,0,0
0.1995613,1997,4,7,0.002491396,0,0
0.0124422,1997,4,8,0.002701685,0,0
