,y,date,m,d,lgrpf,lgrau,lgm3,lgm1
421,1988,1988/10/4,10,4,0.000332411,0.00273314,0,0
422,1988,1988/10/5,10,5,-0.015905042,-0.003336746,0,0
423,1988,1988/10/6,10,6,0.002063161,0.009020955,0,0
424,1988,1988/10/7,10,7,0.009500571,0.000161318,0,0
425,1988,1988/10/10,10,10,0.021604632,0.003053708,0,0
426,1988,1988/10/11,10,11,-0.001599613,0.000533531,0,0
427,1988,1988/10/12,10,12,0.017587719,-0.000907394,0,0
428,1988,1988/10/13,10,13,0.003067064,0.000320473,0,0
429,1988,1988/10/14,10,14,0.021174745,0.000960003,0,0
430,1988,1988/10/17,10,17,0.008360391,0.005715876,0,0
431,1988,1988/10/18,10,18,-0.017478998,-0.001632985,0,0
432,1988,1988/10/19,10,19,0.022870505,-0.000211156,0,0
433,1988,1988/10/20,10,20,-0.023167865,0.001002076,0,0
434,1988,1988/10/21,10,21,-0.006896088,-0.002059398,0,0
435,1988,1988/10/24,10,24,-0.037870993,-0.005057731,0,0
436,1988,1988/10/25,10,25,0.002957749,0.002296588,0,0
437,1988,1988/10/26,10,26,0.004885254,-0.000266422,0,0
438,1988,1988/10/27,10,27,0.00865732,0.000106588,0,0
439,1988,1988/10/28,10,28,0.005363676,0.004242226,0,0
440,1988,1988/10/31,10,31,-0.008550003,0.000948817,0,0
441,1988,1988/11/1,11,1,-0.004500501,-0.001582515,0,0
442,1988,1988/11/2,11,2,0.009903429,0.004050253,0,0
443,1988,1988/11/3,11,3,0.004712102,0.008964459,0,0
444,1988,1988/11/4,11,4,0.004352308,-0.002468758,0,0
445,1988,1988/11/7,11,7,0.000618213,-0.000412827,0,0
446,1988,1988/11/8,11,8,-0.008106234,-0.002329495,0,0
447,1988,1988/11/9,11,9,0.001884144,0.002535958,0,0
448,1988,1988/5/20,5,20,0.093007065,0.033840206,0,0
449,1988,1988/5/23,5,23,0.004529184,0.002237777,0,0
450,1988,1988/5/24,5,24,0.001249769,0,0,0
451,1988,1988/5/25,5,25,-0.00074943,-0.003193531,0,0
452,1988,1988/5/26,5,26,0.004229771,-0.00062237,0,0
453,1988,1988/5/27,5,27,-0.002732202,-0.001199378,0,0
454,1988,1988/5/31,5,31,0.001988759,0.003349946,0,0
455,1988,1988/6/1,6,1,0.001732725,0.001190175,0,0
456,1988,1988/6/2,6,2,0.001725839,-0.002909777,0,0
457,1988,1988/6/3,6,3,-0.003706661,0.010403893,0,0
458,1988,1988/6/6,6,6,-0.005997257,-0.000140208,0,0
459,1988,1988/6/7,6,7,0.002759027,-0.000140253,0,0
460,1988,1988/6/8,6,8,-0.001001256,-0.006168993,0,0
461,1988,1988/6/9,6,9,-0.006565042,-0.002282512,0,0
462,1988,1988/11/30,11,30,-0.046974756,-0.032511214,0,0
463,1988,1988/12/1,12,1,0.008144138,0.002203895,0,0
464,1988,1988/12/2,12,2,0.000833846,-0.000511537,0,0
465,1988,1988/12/5,12,5,-0.008411389,0.004835441,0,0
466,1988,1988/12/6,12,6,0.00338413,-0.001267274,0,0
467,1988,1988/12/7,12,7,0.007795238,-0.005260525,0,0
468,1988,1988/12/8,12,8,-0.008357432,0.000616166,0,0
469,1988,1988/12/9,12,9,0.011107881,-0.003554954,0,0
470,1988,1988/12/12,12,12,0.005990364,0.000258586,0,0
471,1988,1988/12/13,12,13,-0.001625558,0.00051671,0,0
472,1988,1988/12/14,12,14,0.009928697,-0.00051671,0,0
473,1988,1988/12/15,12,15,-0.000530922,-0.001605718,0,0
474,1988,1988/12/16,12,16,0.009718516,-0.007009964,0,0
475,1988,1988/12/19,12,19,-0.010782312,0.001316444,0,0
476,1988,1988/12/20,12,20,0.036254775,-0.000105169,0,0
477,1988,1988/12/21,12,21,-0.036521131,0.001784415,0,0
478,1988,1988/12/22,12,22,0.005033051,0.002767048,0,0
479,1988,1988/12/23,12,23,0.003148977,0,0,0
480,1988,1988/12/27,12,27,0.00880007,0,0,0
481,1988,1988/12/28,12,28,0.00051214,-0.004604056,0,0
482,1988,1988/12/29,12,29,-0.00514878,-0.002743699,0,0
483,1988,1988/12/30,12,30,0.012004199,0,0,0
484,1988,1988/11/18,11,18,-0.102998353,0.007867869,0,0
485,1988,1988/11/21,11,21,-0.020264216,-0.00187533,0,0
486,1988,1988/11/22,11,22,0.028488538,0.002550547,0,0
487,1988,1988/11/23,11,23,0.003433176,0.000881395,0,0
488,1988,1988/11/28,11,28,0.031762574,0.00514878,0,0
489,1988,1988/11/29,11,29,-0.003190157,-0.001178826,0,0
490,1988,1988/1/27,1,27,0.049207627,0.041009928,0,0
491,1988,1988/1/28,1,28,0.006449398,0.001259028,0,0
492,1988,1988/1/29,1,29,-0.000512442,-0.007846503,0,0
493,1988,1988/2/1,2,1,-0.003087415,-0.005054984,0,0
494,1988,1988/2/2,2,2,0.003087415,0.003059098,0,0
495,1988,1988/2/3,2,3,0.005097412,-0.01011938,0,0
496,1988,1988/2/4,2,4,0,-0.002101468,0,0
497,1988,1988/11/17,11,17,-0.110485837,-0.021336293,0,0
498,1988,1988/11/11,11,11,0.021049227,-0.001753061,0,0
499,1988,1988/11/14,11,14,0.009849766,-0.001034528,0,0
500,1988,1988/11/15,11,15,-0.011409173,0.004840994,0,0
501,1988,1988/11/10,11,10,0.002492371,-0.005048196,0,0
502,1988,1988/11/16,11,16,-0.009738657,0.004894527,0,0
503,1989,1989/12/22,12,22,0.192407147,-0.011262136,0.024351183,0.004141879
504,1989,1989/12/26,12,26,0.012466716,0,0,0
505,1989,1989/12/27,12,27,-0.002584502,-0.007424018,0,0
506,1989,1989/12/29,12,29,0.000796871,-0.007988739,0,0
507,1989,1989/7/27,7,27,-0.080696553,-0.027491545,0,0
508,1989,1989/7/28,7,28,-0.004577904,-0.005196299,0,0
509,1989,1989/12/28,12,28,0.07885817,0.032687844,0,0
510,1989,1989/12/21,12,21,0.000403807,0.015412757,0,0
511,1989,1989/8/8,8,8,-0.074684074,-0.052587642,0,0
512,1989,1989/8/9,8,9,0.002151752,-0.001545745,0,0
513,1989,1989/8/10,8,10,0.008969444,0.001486395,0,0
514,1989,1989/8/11,8,11,-0.002577423,-0.004714476,0,0
515,1989,1989/8/14,8,14,0.002343743,0.001676815,0,0
516,1989,1989/8/15,8,15,0.002331162,0.003334331,0,0
517,1989,1989/8/16,8,16,0.006690459,0.001775774,0,0
518,1989,1989/7/31,7,31,-0.015378987,0.000826216,0,0
519,1989,1989/8/1,8,1,-0.006692618,0.000824647,0,0
520,1989,1989/8/2,8,2,0.005980465,0.000881817,0,0
521,1989,1989/8/3,8,3,-0.001666246,-0.000587679,0,0
522,1989,1989/8/4,8,4,-0.004314219,0.001467708,0,0
523,1989,1989/8/7,8,7,-0.002900141,-0.005188483,0,0
524,1989,1989/8/25,8,25,0.014310833,-0.006754699,0,0
525,1989,1989/8/28,8,28,0.003039489,0,0,0
526,1989,1989/8/29,8,29,0,-0.000783871,0,0
527,1989,1989/8/30,8,30,0.004404412,0.001926989,0,0
528,1989,1989/8/31,8,31,0,-0.001926989,0,0
529,1989,1989/9/1,9,1,0.000461035,-0.000483086,0,0
530,1989,1989/9/5,9,5,0.004583625,-0.001028346,0,0
531,1989,1989/8/17,8,17,-0.008518108,0.007624137,0,0
532,1989,1989/8/18,8,18,0.002780977,0.00160377,0,0
533,1989,1989/8/21,8,21,0.006420521,-0.000415224,0,0
534,1989,1989/8/22,8,22,0,0.000593056,0,0
535,1989,1989/8/23,8,23,-0.006420521,-0.000237125,0,0
536,1989,1989/8/24,8,24,-0.004411476,-0.004769894,0,0
537,1989,1989/7/19,7,19,0.028014138,0.01007414,0,0
538,1989,1989/7/20,7,20,0.001092565,0.00040985,0,0
539,1989,1989/7/21,7,21,-0.008595807,0.001577236,0,0
540,1989,1989/7/24,7,24,-0.017487683,-0.000525109,0,0
541,1989,1989/7/25,7,25,-0.004659857,-0.000818101,0,0
542,1989,1989/7/26,7,26,-0.00565864,0.001226574,0,0
543,1989,1989/9/22,9,22,0.02265594,-0.008719173,0,0
544,1989,1989/9/25,9,25,0.004035806,0.002906181,0,0
545,1989,1989/9/26,9,26,0.001559407,0.000767774,0,0
546,1989,1989/9/27,9,27,0.001332193,0.001178547,0,0
547,1989,1989/9/28,9,28,0.005944808,-0.002952387,0,0
548,1989,1989/9/29,9,29,0.005864531,0,0,0
549,1989,1989/10/2,10,2,-0.002596686,0,0,0
550,1989,1989/10/3,10,3,0.002596686,-0.001186598,0,0
551,1989,1989/10/4,10,4,0.000431276,0.000593704,0,0
552,1989,1989/10/5,10,5,-0.004114514,0.000237255,0,0
553,1989,1989/10/6,10,6,-0.00196267,-0.003811715,0,0
554,1989,1989/10/9,10,9,0.003266206,-0.000119657,0,0
555,1989,1989/10/10,10,10,0.003241825,-0.001198385,0,0
556,1989,1989/10/11,10,11,0.001719129,-0.001021234,0,0
557,1989,1989/10/12,10,12,0.004692815,0.002518699,0,0
558,1989,1989/10/13,10,13,0.008820597,5.97914E-05,0,0
559,1989,1989/10/16,10,16,-0.006282093,0.006173782,0,0
560,1989,1989/10/17,10,17,0.003361754,-0.002067932,0,0
561,1989,1989/10/18,10,18,-0.003994991,0.002185803,0,0
562,1989,1989/10/19,10,19,-0.002967373,0.000117839,0,0
563,1989,1989/10/20,10,20,-0.009460254,-0.003489753,0,0
564,1989,1989/10/23,10,23,-0.004808544,-0.000178196,0,0
565,1989,1989/10/24,10,24,-0.00088003,0.001305079,0,0
566,1989,1989/10/25,10,25,-0.002207908,0.002421778,0,0
567,1989,1989/10/26,10,26,-0.00534523,-5.89074E-05,0,0
568,1989,1989/10/27,10,27,0.008652897,0.00468752,0,0
569,1989,1989/10/30,10,30,-0.001099759,0.0050985,0,0
570,1989,1989/10/31,10,31,0.004818243,-0.001962786,0,0
571,1989,1989/9/6,9,6,-0.014618124,-0.017834856,0,0
572,1989,1989/9/7,9,7,0.002918506,-0.00120738,0,0
573,1989,1989/9/8,9,8,0.007541565,0.000483355,0,0
574,1989,1989/9/11,9,11,0.00021984,-0.001512274,0,0
575,1989,1989/9/12,9,12,-0.001320714,0.000302876,0,0
576,1989,1989/9/13,9,13,0.003513018,-0.000121125,0,0
577,1989,1989/9/14,9,14,-0.003072334,0.003619142,0,0
578,1989,1989/9/15,9,15,0.005253626,-0.006963393,0,0
579,1989,1989/9/18,9,18,-0.001744157,0.004795529,0,0
580,1989,1989/9/19,9,19,-0.00704753,0.001145499,0,0
581,1989,1989/9/20,9,20,0.001772633,0.002521485,0,0
582,1989,1989/9/21,9,21,-0.00044248,5.98573E-05,0,0
583,1989,1989/11/20,11,20,0.008113791,0.036819855,0,0
584,1989,1989/11/21,11,21,-0.000652257,0.004485762,0,0
585,1989,1989/11/22,11,22,-0.003056887,0.011705023,0,0
586,1989,1989/11/24,11,24,0,0.006206567,0,0
587,1989,1989/11/27,11,27,-0.004183351,-0.002146478,0,0
588,1989,1989/11/28,11,28,-0.008489566,-0.004219045,0,0
589,1989,1989/11/29,11,29,0.003370996,0.000370807,0,0
590,1989,1989/11/30,11,30,0.010833053,-0.002069968,0,0
591,1989,1989/12/1,12,1,0.008861255,0.006023159,0,0
592,1989,1989/12/4,12,4,-0.00107101,-0.005544597,0,0
593,1989,1989/12/5,12,5,0.001925921,-0.005185827,0,0
594,1989,1989/12/6,12,6,0.002766894,-0.000969167,0,0
595,1989,1989/12/7,12,7,0.000847818,0.003382666,0,0
596,1989,1989/12/8,12,8,-0.000635708,0.003568761,0,0
597,1989,1989/12/11,12,11,0.004640393,0.006476233,0,0
598,1989,1989/12/12,12,12,-0.001050289,0,0,0
599,1989,1989/12/13,12,13,0.002516441,-0.002620976,0,0
600,1989,1989/12/14,12,14,-0.002516441,-0.004757991,0,0
601,1989,1989/12/15,12,15,0.009362399,0.004495021,0,0
602,1989,1989/12/18,12,18,0.022461599,-0.005559469,0,0
603,1989,1989/12/19,12,19,0.002144668,0.005191044,0,0
604,1989,1989/12/20,12,20,-0.022348055,0,0,0
605,1989,1989/1/3,1,3,-0.086990948,-0.000843291,0,0
606,1989,1989/1/4,1,4,-0.007061854,-0.002380571,0,0
607,1989,1989/1/5,1,5,0.008560284,-0.002233702,0,0
608,1989,1989/1/6,1,6,0.00322897,-0.000960829,0,0
609,1989,1989/1/9,1,9,0.004186597,-0.004188332,0,0
610,1989,1989/1/10,1,10,-0.000735885,0.002206594,0,0
611,1989,1989/1/11,1,11,0.01090945,-0.000752211,0,0
612,1989,1989/1/12,1,12,0.000717645,0.000376269,0,0
613,1989,1989/1/13,1,13,0.00734704,0.001501823,0,0
614,1989,1989/1/16,1,16,0.009300023,-0.004358856,0,0
615,1989,1989/1/17,1,17,0.001607224,0.000810503,0,0
616,1989,1989/1/18,1,18,0.007047068,0.000269832,0,0
617,1989,1989/1/19,1,19,0.000450747,0.001185273,0,0
618,1989,1989/1/20,1,20,-0.009565341,0.002039701,0,0
619,1989,1989/1/23,1,23,-0.036743126,0.002083464,0,0
620,1989,1989/1/24,1,24,0.005231026,0.000905058,0,0
621,1989,1989/1/25,1,25,0.014128604,-0.004383071,0,0
622,1989,1989/1/26,1,26,-0.009694476,0.002197065,0,0
623,1989,1989/1/27,1,27,0.000489898,-0.007004902,0,0
624,1989,1989/1/30,1,30,-0.011158622,-0.006292251,0,0
625,1989,1989/1/31,1,31,-0.006580345,0,0,0
626,1989,1989/2/1,2,1,0.012071498,-0.001324743,0,0
627,1989,1989/2/2,2,2,0.00542259,-0.001883663,0,0
628,1989,1989/2/3,2,3,-0.00492682,-0.001223209,0,0
629,1989,1989/2/6,2,6,-0.003732144,-0.002344827,0,0
630,1989,1989/2/7,2,7,0.007923494,0.003456978,0,0
631,1989,1989/2/8,2,8,-0.005183457,-0.000500115,0,0
632,1989,1989/2/9,2,9,-0.002490227,0.00359907,0,0
633,1989,1989/2/10,2,10,-0.007049572,-0.004656764,0,0
634,1989,1989/2/13,2,13,0.01201583,-0.005722604,0,0
635,1989,1989/2/14,2,14,-0.004217689,-0.000452037,0,0
636,1989,1989/2/15,2,15,0.020214718,-0.003519331,0,0
637,1989,1989/2/16,2,16,0.001899596,0.0036889,0,0
638,1989,1989/2/17,2,17,0.005415507,-0.004373368,0,0
639,1989,1989/2/21,2,21,0.000701418,0.00352486,0,0
640,1989,1989/2/22,2,22,-0.01788454,0.003664954,0,0
641,1989,1989/2/23,2,23,-0.000243507,0.004190716,0,0
642,1989,1989/2/24,2,24,0.005806809,-0.002341817,0,0
643,1989,1989/2/27,2,27,0.00167913,0.002453018,0,0
644,1989,1989/2/28,2,28,0.000239347,-0.004021274,0,0
645,1989,1989/3/1,3,1,0.003099562,-0.003323196,0,0
646,1989,1989/3/2,3,2,0.010329653,-0.000169657,0,0
647,1989,1989/3/3,3,3,-0.003727873,0.002819006,0,0
648,1989,1989/3/6,3,6,0.002566346,0.000954309,0,0
649,1989,1989/3/7,3,7,-0.008693228,0.00390756,0,0
650,1989,1989/3/8,3,8,0.00565864,0.004258094,0,0
651,1989,1989/3/9,3,9,-0.000468747,-0.003425315,0,0
652,1989,1989/3/10,3,10,-0.000469254,0.00221297,0,0
653,1989,1989/3/13,3,13,0.01226706,-0.001105076,0,0
654,1989,1989/3/14,3,14,0.005893439,0.002757435,0,0
655,1989,1989/3/15,3,15,0.010674442,-0.002315067,0,0
656,1989,1989/3/16,3,16,0.001534999,-0.003886082,0,0
657,1989,1989/3/17,3,17,0.010595711,0.00543083,0,0
658,1989,1989/3/20,3,20,-0.017880109,0.001319711,0,0
659,1989,1989/3/21,3,21,0.011857108,-0.003030294,0,0
660,1989,1989/3/22,3,22,-0.00021666,0.000662961,0,0
661,1989,1989/3/23,3,23,0.002377333,0.001707979,0,0
662,1989,1989/3/27,3,27,0.008113899,0,0,0
663,1989,1989/3/28,3,28,-0.013317689,-0.004588147,0,0
664,1989,1989/3/29,3,29,0.006280109,-0.008756913,0,0
665,1989,1989/3/30,3,30,0.012920711,0.000849725,0,0
666,1989,1989/3/31,3,31,-0.013135761,-0.000566299,0,0
667,1989,1989/4/3,4,3,-0.005193419,0.00254255,0,0
668,1989,1989/4/4,4,4,0.010112838,0.001349965,0,0
669,1989,1989/4/5,4,5,-0.009242944,-0.004119241,0,0
670,1989,1989/4/6,4,6,-0.004147604,0.001528111,0,0
671,1989,1989/4/7,4,7,0.004798883,-0.002379391,0,0
672,1989,1989/4/10,4,10,0.012192273,-0.000852952,0,0
673,1989,1989/4/11,4,11,0.000842881,0.003966187,0,0
674,1989,1989/4/12,4,12,0.000210465,0.002530697,0,0
675,1989,1989/4/13,4,13,-0.007427646,0.003351485,0,0
676,1989,1989/4/14,4,14,0.008478444,-0.004530642,0,0
677,1989,1989/4/17,4,17,0.010984889,-0.001182367,0,0
678,1989,1989/4/18,4,18,0.005895031,-0.00135523,0,0
679,1989,1989/4/19,4,19,0.021660152,-5.65598E-05,0,0
680,1989,1989/4/20,4,20,0.037516361,0.000113112,0,0
681,1989,1989/4/21,4,21,-0.063029723,0,0,0
682,1989,1989/4/24,4,24,-0.014709209,-0.000509237,0,0
683,1989,1989/4/25,4,25,0.016538676,0.002652791,0,0
684,1989,1989/4/26,4,26,-0.004485711,-0.002313234,0,0
685,1989,1989/4/27,4,27,-0.005569277,0.000452331,0,0
686,1989,1989/4/28,4,28,-0.010505942,-0.007639402,0,0
687,1989,1989/5/1,5,1,0.005074579,0,0,0
688,1989,1989/5/2,5,2,-0.018465127,-0.000115045,0,0
689,1989,1989/5/3,5,3,0.006530867,0.00132118,0,0
690,1989,1989/5/4,5,4,0.010249313,-0.000401673,0,0
691,1989,1989/5/5,5,5,-0.011981297,-0.002937742,0,0
692,1989,1989/11/1,11,1,0.001083299,-0.003074151,0,0
693,1989,1989/11/2,11,2,-0.001300284,0.001394765,0,0
694,1989,1989/11/3,11,3,0.004319225,0.007192852,0,0
695,1989,1989/11/6,11,6,-0.002370256,-0.000856879,0,0
696,1989,1989/11/7,11,7,-0.001731984,0.004946525,0,0
697,1989,1989/11/8,11,8,-0.003266206,-0.001018807,0,0
698,1989,1989/11/9,11,9,0.001091467,0.004397671,0,0
699,1989,1989/11/10,11,10,-0.001747666,-0.001967808,0,0
700,1989,1989/11/13,11,13,-0.005507232,0.005765675,0,0
701,1989,1989/11/14,11,14,-0.001999825,-0.002509574,0,0
702,1989,1989/11/15,11,15,0.003769749,0.003509357,0,0
703,1989,1989/11/16,11,16,0.004174884,0,0,0
704,1989,1989/11/17,11,17,0.001092016,0.000665246,0,0
705,1989,1989/5/25,5,25,-0.009482307,-0.032662192,0,0
706,1989,1989/5/26,5,26,0.000890861,0.002619827,0,0
707,1989,1989/5/30,5,30,0.009463087,-0.004415176,0,0
708,1989,1989/5/31,5,31,-0.001089824,-0.000359962,0,0
709,1989,1989/6/1,6,1,-0.001968601,-0.000480414,0,0
710,1989,1989/6/2,6,2,0.007174991,0.000120153,0,0
711,1989,1989/6/5,6,5,0.00811789,0.004422467,0,0
712,1989,1989/6/6,6,6,-0.001271727,-0.000356905,0,0
713,1989,1989/6/7,6,7,-0.017101269,0.01092992,0,0
714,1989,1989/6/8,6,8,0.007225636,0.000348039,0,0
715,1989,1989/6/9,6,9,-0.002613616,-0.007309067,0,0
716,1989,1989/6/12,6,12,-0.013760097,-0.009960909,0,0
717,1989,1989/6/13,6,13,0.001800187,-0.00145047,0,0
718,1989,1989/6/14,6,14,0.019539413,0.002896112,0,0
719,1989,1989/6/15,6,15,0.007238409,0.000480813,0,0
720,1989,1989/6/16,6,16,-0.013291392,0.00460081,0,0
721,1989,1989/6/19,6,19,0.019371404,-0.001130743,0,0
722,1989,1989/6/20,6,20,-0.028612061,0.002614092,0,0
723,1989,1989/6/21,6,21,-0.00491997,-0.000830051,0,0
724,1989,1989/6/22,6,22,-0.000224965,0.004545773,0,0
725,1989,1989/6/23,6,23,0.009129315,0.000293541,0,0
726,1989,1989/6/26,6,26,0.011738403,0.005481969,0,0
727,1989,1989/6/27,6,27,0.004904925,0.001792816,0,0
728,1989,1989/6/28,6,28,-0.009649003,-0.002895307,0,0
729,1989,1989/6/29,6,29,0.004958492,0.002953017,0,0
730,1989,1989/6/30,6,30,0.000214308,-0.003825387,0,0
731,1989,1989/7/5,7,5,0.011000741,0.012169767,0,0
732,1989,1989/7/6,7,6,-0.010358451,0.002145784,0,0
733,1989,1989/7/7,7,7,0.009522063,-0.002202395,0,0
734,1989,1989/7/10,7,10,-0.008240327,-0.000339824,0,0
735,1989,1989/7/11,7,11,0.003611176,-0.005129522,0,0
736,1989,1989/7/12,7,12,-0.008113899,0.001145141,0,0
737,1989,1989/7/13,7,13,0.004289363,-0.004598793,0,0
738,1989,1989/7/14,7,14,-0.00064071,-0.005759264,0,0
739,1989,1989/7/17,7,17,0.002769609,-0.00023431,0,0
740,1989,1989/7/18,7,18,-0.002342364,0.001287146,0,0
741,1989,1989/5/18,5,18,-0.002999579,-0.001990837,0,0
742,1989,1989/5/19,5,19,0.008515851,-0.005314343,0,0
743,1989,1989/5/22,5,22,0.006902008,-0.006886579,0,0
744,1989,1989/5/23,5,23,-0.041102284,0.00569673,0,0
745,1989,1989/5/24,5,24,0.013916569,-0.003589231,0,0
746,1989,1989/5/11,5,11,0.008747415,0.019785437,0,0
747,1989,1989/5/8,5,8,-0.013634668,-0.000114802,0,0
748,1989,1989/5/9,5,9,0.00709068,-0.002475603,0,0
749,1989,1989/5/10,5,10,-0.005307127,0.001268351,0,0
750,1989,1989/5/17,5,17,0.013363962,-0.006145506,0,0
751,1989,1989/5/12,5,12,-0.000863838,0.006260627,0,0
752,1989,1989/5/15,5,15,0.008985724,-0.004047508,0,0
753,1989,1989/5/16,5,16,0.004004685,0.000812525,0,0
754,1990,1990/1/19,1,19,0.058227912,0.037899681,0.073171106,0.012744773
755,1990,1990/2/1,2,1,-0.018172401,0.007532982,0,0
756,1990,1990/2/2,2,2,0.006079462,0.002239845,0,0
757,1990,1990/2/5,2,5,-0.012051226,0.005216038,0,0
758,1990,1990/2/6,2,6,0.002321401,-0.002006696,0,0
759,1990,1990/2/7,2,7,-0.003681305,0.00277604,0,0
760,1990,1990/1/22,1,22,0.004452356,-0.018583678,0,0
761,1990,1990/1/23,1,23,-0.018692795,0.00240016,0,0
762,1990,1990/1/24,1,24,-0.000201109,0.013097931,0,0
763,1990,1990/1/25,1,25,0.012882141,-0.00529634,0,0
764,1990,1990/1/26,1,26,0.006204312,0.002448497,0,0
765,1990,1990/1/29,1,29,0.004595752,0.000778538,0,0
766,1990,1990/1/30,1,30,-0.006525095,-0.000622719,0,0
767,1990,1990/1/31,1,31,0.004233298,-0.003231683,0,0
768,1990,1990/2/21,2,21,-0.01838351,0.005148872,0,0
769,1990,1990/2/22,2,22,0.000199722,-0.002436805,0,0
770,1990,1990/2/23,2,23,-0.006639795,-0.00187578,0,0
771,1990,1990/2/26,2,26,0.007437764,-0.004777996,0,0
772,1990,1990/2/27,2,27,-0.00420579,-0.003977812,0,0
773,1990,1990/2/8,2,8,0.010144276,0.010995384,0,0
774,1990,1990/2/9,2,9,-0.006936176,-0.002605254,0,0
775,1990,1990/2/12,2,12,0.005754957,0.003487492,0,0
776,1990,1990/2/13,2,13,-0.002570382,-0.000830292,0,0
777,1990,1990/2/14,2,14,0.003358218,-0.00359893,0,0
778,1990,1990/2/15,2,15,0.014893766,0.002142088,0,0
779,1990,1990/2/16,2,16,-0.008060491,-0.00015638,0,0
780,1990,1990/2/20,2,20,-0.004478306,0.00358258,0,0
781,1990,1990/1/12,1,12,0.018018331,-0.003843339,0,0
782,1990,1990/1/15,1,15,-0.014703834,-0.000678708,0,0
783,1990,1990/1/16,1,16,0.008081921,-0.002988457,0,0
784,1990,1990/1/17,1,17,-0.013161446,-0.00247973,0,0
785,1990,1990/1/18,1,18,0.012779984,0.00316312,0,0
786,1990,1990/3/19,3,19,-0.064916186,-0.012036399,0,0
787,1990,1990/3/20,3,20,-0.007149042,-0.002654256,0,0
788,1990,1990/3/21,3,21,0.015053507,-0.00839375,0,0
789,1990,1990/3/22,3,22,0.000869459,0,0,0
790,1990,1990/3/23,3,23,0.00838723,0.00165867,0,0
791,1990,1990/3/26,3,26,0.001488404,-0.02644967,0,0
792,1990,1990/3/27,3,27,0.000424323,-0.002647249,0,0
793,1990,1990/3/28,3,28,-0.008566244,0.004695121,0,0
794,1990,1990/3/29,3,29,-0.001082759,-0.000584122,0,0
795,1990,1990/3/30,3,30,0.005387001,-0.003521326,0,0
796,1990,1990/4/2,4,2,0.004262002,-0.000117871,0,0
797,1990,1990/4/3,4,3,-0.003833914,0.007711646,0,0
798,1990,1990/4/4,4,4,-0.011269751,-0.000869459,0,0
799,1990,1990/4/5,4,5,-0.007753487,0.004789319,0,0
800,1990,1990/4/6,4,6,-0.006304022,-0.000804143,0,0
801,1990,1990/4/9,4,9,-0.016407862,-0.001151365,0,0
802,1990,1990/4/10,4,10,-0.018278656,-0.00173279,0,0
803,1990,1990/4/11,4,11,0.009235485,-0.000811008,0,0
804,1990,1990/4/12,4,12,-0.006785989,0.001158119,0,0
805,1990,1990/4/16,4,16,0.001706464,0,0,0
806,1990,1990/4/17,4,17,-0.01009174,-0.001738339,0,0
807,1990,1990/4/18,4,18,-0.012120633,0.000870039,0,0
808,1990,1990/4/19,4,19,0.027291898,0.001157348,0,0
809,1990,1990/4/20,4,20,-0.002653293,0.000288856,0,0
810,1990,1990/4/23,4,23,0.02628624,-0.000867144,0,0
811,1990,1990/4/24,4,24,-0.001597092,0.001790193,0,0
812,1990,1990/4/25,4,25,-0.007841962,-0.006210531,0,0
813,1990,1990/2/28,2,28,0.06233406,0.040440349,0,0
814,1990,1990/3/1,3,1,-0.007524841,-0.001493889,0,0
815,1990,1990/3/2,3,2,0.003677021,-0.001338186,0,0
816,1990,1990/3/5,3,5,0.004653561,-0.001988113,0,0
817,1990,1990/3/6,3,6,-0.005671837,0.002309654,0,0
818,1990,1990/3/7,3,7,-0.007610375,-0.005227657,0,0
819,1990,1990/3/8,3,8,-0.003123685,0.000216822,0,0
820,1990,1990/3/9,3,9,-0.007377177,-0.001520032,0,0
821,1990,1990/3/12,3,12,-0.004057858,0.002115735,0,0
822,1990,1990/3/13,3,13,-0.000429357,-0.00435114,0,0
823,1990,1990/3/14,3,14,-0.003666774,0.00163679,0,0
824,1990,1990/3/15,3,15,0.007089803,0.000816088,0,0
825,1990,1990/3/16,3,16,-0.006656807,0.001248363,0,0
826,1990,1990/5/14,5,14,-0.007860748,-0.035738781,0,0
827,1990,1990/5/15,5,15,-0.002652188,-0.001473685,0,0
828,1990,1990/5/16,5,16,-0.012595648,0.002472942,0,0
829,1990,1990/5/17,5,17,-0.003666888,-0.000763931,0,0
830,1990,1990/5/18,5,18,-0.003234123,0.000822639,0,0
831,1990,1990/5/21,5,21,-0.011037004,0.003740918,0,0
832,1990,1990/5/22,5,22,-0.014018513,0.002321815,0,0
833,1990,1990/5/23,5,23,0.011155022,-0.012449531,0,0
834,1990,1990/5/24,5,24,-0.00748594,0.002376446,0,0
835,1990,1990/5/25,5,25,-0.000731341,0,0,0
836,1990,1990/5/29,5,29,0.004369685,0.001419651,0,0
837,1990,1990/5/30,5,30,0.002408739,-0.001538165,0,0
838,1990,1990/5/31,5,31,-0.016649178,-0.003989024,0,0
839,1990,1990/6/1,6,1,0.0024888,0.000478232,0,0
840,1990,1990/6/4,6,4,-0.009027231,-0.007715636,0,0
841,1990,1990/6/5,6,5,-0.011814771,0.001275284,0,0
842,1990,1990/6/6,6,6,0.006204312,0.001694574,0,0
843,1990,1990/6/7,6,7,-0.006464759,-0.008170318,0,0
844,1990,1990/6/8,6,8,0.002856357,0.000860842,0,0
845,1990,1990/6/11,6,11,0.001034035,0.00147177,0,0
846,1990,1990/6/12,6,12,0.017460155,0.00128372,0,0
