date,y,m,d,BIGpf,BIGau
2014/9/22,2014,9,22,-42.02959,-22.31046
2014/9/23,2014,9,23,1.89773,30.31425
2014/9/24,2014,9,24,58.42192,-16.91423
2014/9/25,2014,9,25,-12.65414,-12.5054
2014/9/26,2014,9,26,47.14803,0
2014/9/29,2014,9,29,47.56023,20.52562
2014/9/30,2014,9,30,-159.49073,-10.69691
2014/10/1,2014,10,1,-20.53406,0
2014/10/2,2014,10,2,13.38203,-16.99085
2014/10/3,2014,10,3,-61.03049,-60.45123
2014/10/6,2014,10,6,28.94021,2.72484
2014/10/7,2014,10,7,-72.22654,53.24404
2014/10/8,2014,10,8,-75.93444,23.25784
2014/10/9,2014,10,9,-77.28578,34.65488
2014/10/10,2014,10,10,2.531,-27.52361
2014/10/13,2014,10,13,-4.05031,35.48177
2014/10/14,2014,10,14,-202.17858,20.27152
2014/10/15,2014,10,15,-3.18514,9.66173
2014/10/16,2014,10,16,48.58403,8.77E-01
2014/10/17,2014,10,17,2.62493,-12.29799
2014/10/20,2014,10,20,-2.09982,35.91765
2014/10/21,2014,10,21,5.24764,20.01962
2014/10/22,2014,10,22,-121.79018,-22.63769
2014/10/23,2014,10,23,83.86489,-38.58083
2014/10/24,2014,10,24,-57.51623,0
2014/10/27,2014,10,27,-5.36E-01,-14.1148
2014/10/28,2014,10,28,22.46079,1.76686
2014/10/29,2014,10,29,41.40719,-20.36243
2014/10/30,2014,10,30,-57.43876,-76.99506
2014/10/31,2014,10,31,-31.16317,-138.58221
2014/11/3,2014,11,3,-95.95649,13.03629
2014/11/4,2014,11,4,-88.54936,-4.65133
2014/11/5,2014,11,5,83.0331,-92.18639
2014/11/6,2014,11,6,-42.71147,11.39383
2014/11/7,2014,11,7,41.05523,35.88451
2014/11/10,2014,11,10,-69.57766,28.12191
2014/11/11,2014,11,11,30.19441,-20.60491
2014/11/12,2014,11,12,-42.55627,29.93856
2014/11/13,2014,11,13,-170.42343,-10.26812
2014/11/14,2014,11,14,93.21349,27.0183
2014/11/17,2014,11,17,-10.3226,49.86638
2014/11/18,2014,11,18,-59.5448,37.48276
2014/11/19,2014,11,19,-1.74661,11.81754
2014/11/20,2014,11,20,57.84509,-21.84218
2014/11/21,2014,11,21,53.11314,49.89339
2014/11/24,2014,11,24,-41.63601,-22.60778
2014/11/25,2014,11,25,-97.95006,5.43661
2014/11/26,2014,11,26,-23.51038,-5.43661
2014/11/28,2014,11,28,-468.78708,-53.82565
2014/12/1,2014,12,1,183.19242,41.1137
2014/12/2,2014,12,2,-135.52826,3.63578
2014/12/3,2014,12,3,32.34742,35.2903
2014/12/4,2014,12,4,-36.89535,15.29366
2014/12/5,2014,12,5,-63.5165,-54.21974
2014/12/8,2014,12,8,-188.04731,-3.63883
2014/12/9,2014,12,9,52.71709,122.04119
2014/12/10,2014,12,10,-200.5435,7.0732
2014/12/11,2014,12,11,-71.13262,-45.2903
2014/12/12,2014,12,12,-157.86218,2.67725
2014/12/15,2014,12,15,-145.13477,-27.74482
2014/12/16,2014,12,16,1.55327,-24.31011
2014/12/17,2014,12,17,41.72968,-24.44696
2014/12/18,2014,12,18,-185.40254,11.78794
2014/12/19,2014,12,19,189.24619,-12.69603
2014/12/22,2014,12,22,-97.91273,-9.08E-01
2014/12/23,2014,12,23,143.77318,-71.43765
2014/12/24,2014,12,24,-98.42789,0
2014/12/26,2014,12,26,-87.19961,0
2014/12/29,2014,12,29,-89.79641,35.86571
2014/12/30,2014,12,30,41.11981,74.45749
2014/12/31,2014,12,31,-68.75091,0
2015/1/2,2015,1,2,-47.54498,-124.19696
2015/1/5,2015,1,5,-224.10898,102.53634
2015/1/6,2015,1,6,-187.09872,36.93845
2015/1/7,2015,1,7,64.75416,8.97E-01
2015/1/8,2015,1,8,12.47974,17.90169
2015/1/9,2015,1,9,-38.44526,8.03175
2015/1/12,2015,1,12,-210.6808,31.09414
2015/1/13,2015,1,13,-17.00155,17.66864
2015/1/14,2015,1,14,238.44553,12.32541
2015/1/15,2015,1,15,-204.50874,83.58773
2015/1/16,2015,1,16,223.28037,63.35179
2015/1/20,2015,1,20,-210.15402,38.07769
2015/1/21,2015,1,21,128.21773,15.97755
2015/1/22,2015,1,22,-135.71364,7.54784
2015/1/23,2015,1,23,-68.05189,-3.35298
2015/1/26,2015,1,26,-42.11838,-45.52041
2015/1/27,2015,1,27,102.66139,24.50544
2015/1/28,2015,1,28,-170.52128,-1.6856
2015/1/29,2015,1,29,7.8093,-65.39808
2015/1/30,2015,1,30,347.54604,-29.19349
2015/2/2,2015,2,2,118.1162,42.01085
2015/2/3,2015,2,3,294.66469,-28.24829
2015/2/4,2015,2,4,-393.91607,14.57509
2015/2/5,2015,2,5,178.25565,-31.78512
2015/2/6,2015,2,6,102.87186,-63.40178
2015/2/9,2015,2,9,97.20627,-8.75771
2015/2/10,2015,2,10,-239.83471,-14.04917
2015/2/11,2015,2,11,-103.68032,-37.98389
2015/2/12,2015,2,12,205.79121,-4.43837
2015/2/13,2015,2,13,131.1461,35.3806
2015/2/17,2015,2,17,61.27857,-81.81055
2015/2/18,2015,2,18,-114.26217,-12.58565
2015/2/19,2015,2,19,-82.40491,12.58565
2015/2/20,2015,2,20,-70.17325,-4.49069
2015/2/23,2015,2,23,-77.46915,-13.49999
2015/2/24,2015,2,24,-14.95597,-43.48417
2015/2/25,2015,2,25,148.14313,44.38547
2015/2/26,2015,2,26,-247.08366,12.59869
2015/2/27,2015,2,27,141.03725,20.61883
2015/3/2,2015,3,2,-14.86263,-5.36939
2015/3/3,2015,3,3,80.69234,8.95E-01
2015/3/4,2015,3,4,85.96801,-47.71031
2015/3/5,2015,3,5,-65.38529,9.04215
2015/3/6,2015,3,6,-99.52386,-95.8948
2015/3/9,2015,3,9,34.00777,-26.86271
2015/3/10,2015,3,10,-151.12799,-24.22589
2015/3/11,2015,3,11,-10.80559,-45.08288
2015/3/12,2015,3,12,-102.17019,8.48876
2015/3/13,2015,3,13,-208.94024,-9.42E-01
2015/3/16,2015,3,16,-93.98985,-4.71496
2015/3/17,2015,3,17,-41.76897,0
2015/3/18,2015,3,18,118.28997,-13.22917
2015/3/19,2015,3,19,-68.61035,70.40484
2015/3/20,2015,3,20,170.48538,63.22904
2015/3/23,2015,3,23,161.29995,11.54771
2015/3/24,2015,3,24,5.48814,19.17821
2015/3/25,2015,3,25,152.68335,14.9186
2015/3/26,2015,3,26,191.63159,27.33869
2015/3/27,2015,3,27,-221.74185,-26.79386
2015/3/30,2015,3,30,-16.91769,-37.38831
2015/3/31,2015,3,31,-97.43617,5.49161
2015/4/1,2015,4,1,221.44079,36.43431
2015/4/2,2015,4,2,-83.1588,5.43888
2015/4/6,2015,4,6,257.35875,0
2015/4/7,2015,4,7,150.61853,45.06105
2015/4/8,2015,4,8,-296.30039,-13.46929
2015/4/9,2015,4,9,31.75371,-45.02
2015/4/10,2015,4,10,72.08021,45.37973
2015/4/13,2015,4,13,22.64795,-30.50226
2015/4/14,2015,4,14,113.94691,-15.05921
2015/4/15,2015,4,15,245.56374,-6.73001
2015/4/16,2015,4,16,24.57553,41.48678
2015/4/17,2015,4,17,-74.92683,-3.60755
2015/4/20,2015,4,20,49.58107,-24.79259
2015/4/21,2015,4,21,-87.14191,-4.35783
2015/4/22,2015,4,22,70.16219,-22.03759
2015/4/23,2015,4,23,120.4968,-12.80027
2015/4/24,2015,4,24,-44.60545,-10.08389
2015/4/27,2015,4,27,-12.17578,61.96501
2015/4/28,2015,4,28,5.3311,32.45055
2015/4/29,2015,4,29,114.176,0
2015/4/30,2015,4,30,77.15442,-104.52292
2015/5/1,2015,5,1,-35.1006,-15.85153
2015/5/4,2015,5,4,-16.18308,0
2015/5/5,2015,5,5,107.00498,77.05294
2015/5/6,2015,5,6,37.9424,-9.989
2015/5/7,2015,5,7,-144.21047,-26.44531
2015/5/8,2015,5,8,33.03194,-3.6603
2015/5/11,2015,5,11,-10.24971,11.88471
2015/5/12,2015,5,12,108.57928,8.20887
2015/5/13,2015,5,13,-17.90908,68.70747
2015/5/14,2015,5,14,-44.73583,51.71295
2015/5/15,2015,5,15,-13.80213,-15.98305
2015/5/18,2015,5,18,-18.95849,10.6619
2015/5/19,2015,5,19,-161.54387,-32.77979
2015/5/20,2015,5,20,128.53425,-13.61201
2015/5/21,2015,5,21,126.26995,-19.77747
2015/5/22,2015,5,22,-72.11964,-3.24491
2015/5/26,2015,5,26,-124.67228,-67.97633
2015/5/27,2015,5,27,-39.09203,1.64835
2015/5/28,2015,5,28,12.81884,-3.11408
2015/5/29,2015,5,29,192.9206,23.39245
2015/6/1,2015,6,1,-7.20821,30.87458
2015/6/2,2015,6,2,75.80501,-25.77423
2015/6/3,2015,6,3,-116.39358,-10.20669
2015/6/4,2015,6,4,-121.09641,-51.3964
2015/6/5,2015,6,5,83.79885,-42.30536
2015/6/8,2015,6,8,-73.32852,30.47172
2015/6/9,2015,6,9,146.88396,17.00074
2015/6/10,2015,6,10,92.17092,40.75155
2015/6/11,2015,6,11,-46.91279,-36.69599
2015/6/12,2015,6,12,-58.27612,15.81729
2015/6/15,2015,6,15,-31.98702,-5.14349
2015/6/16,2015,6,16,32.71126,-13.43854
2015/6/17,2015,6,17,-3.62244,9.22E-01
2015/6/18,2015,6,18,38.24501,87.04977
2015/6/19,2015,6,19,-60.77183,5.59739
2015/6/22,2015,6,22,5.09693,-65.08449
2015/6/23,2015,6,23,95.72211,-27.56268
2015/6/24,2015,6,24,-52.99834,-15.69685
2015/6/25,2015,6,25,-41.2686,-4.07197
2015/6/26,2015,6,26,-5.09522,-7.9699
2015/6/29,2015,6,29,-95.72833,20.35904
2015/6/30,2015,6,30,84.05962,-18.50427
2015/7/1,2015,7,1,-187.27958,-11.14052
2015/7/2,2015,7,2,-2.28797,-10.23731
2015/7/6,2015,7,6,-349.33783,2.79439
2015/7/7,2015,7,7,-16.56666,-36.46805
2015/7/8,2015,7,8,-56.80409,8.44292
2015/7/9,2015,7,9,93.9906,21.50208
2015/7/10,2015,7,10,-3.2926,-18.50411
2015/7/13,2015,7,13,-44.69622,-19.90027
2015/7/14,2015,7,14,69.33012,12.77669
2015/7/15,2015,7,15,-135.55912,-37.68632
2015/7/16,2015,7,16,-42.44507,-11.36996
2015/7/17,2015,7,17,-1.70646,-44.24609
2015/7/20,2015,7,20,-63.61514,-109.48201
2015/7/21,2015,7,21,18.14784,3.92991
2015/7/22,2015,7,22,-102.08899,-67.297
2015/7/23,2015,7,23,-65.83041,34.96626
2015/7/24,2015,7,24,-27.87695,-66.1962
2015/7/27,2015,7,27,-68.19377,76.47349
2015/7/28,2015,7,28,53.73535,-15.02887
2015/7/29,2015,7,29,72.70574,-23.63702
2015/7/30,2015,7,30,-24.10026,-10.9683
2015/7/31,2015,7,31,-127.1551,43.31259
2015/8/3,2015,8,3,-183.55191,-25.77658
2015/8/4,2015,8,4,54.4607,-4.97462
2015/8/5,2015,8,5,-56.38406,-22.1564
2015/8/6,2015,8,6,-47.39036,18.57114
2015/8/7,2015,8,7,-77.51084,14.9191
2015/8/10,2015,8,10,106.58668,13.8784
2015/8/11,2015,8,11,-185.50608,44.31112
2015/8/12,2015,8,12,22.12202,41.92347
2015/8/13,2015,8,13,-108.66815,-8.74125
2015/8/14,2015,8,14,27.67849,5.82946
2015/8/17,2015,8,17,-64.85969,2.13551
2015/8/18,2015,8,18,77.10484,-28.62528
2015/8/19,2015,8,19,-189.53282,57.06311
2015/8/20,2015,8,20,36.04124,82.3214
2015/8/21,2015,8,21,-73.45761,33.17255
2015/8/24,2015,8,24,-244.00642,37.39106
2015/8/25,2015,8,25,119.8516,-109.33338
2015/8/26,2015,8,26,-79.15739,-64.42658
2015/8/27,2015,8,27,424.14315,-6.78661
2015/8/28,2015,8,28,263.28939,61.65775
2015/8/31,2015,8,31,366.34545,0
2015/9/1,2015,9,1,-348.13601,27.84315
2015/9/2,2015,9,2,79.60235,-17.33333
2015/9/3,2015,9,3,46.69878,-37.37745
2015/9/4,2015,9,4,-65.51981,-37.70193
2015/9/8,2015,9,8,-10.38644,11.24814
2015/9/9,2015,9,9,-172.60283,-43.99435
2015/9/10,2015,9,10,170.71171,-1.3698
2015/9/11,2015,9,11,-123.74993,-36.35929
2015/9/14,2015,9,14,-61.7421,17.92288
2015/9/15,2015,9,15,57.84796,4.51827
2015/9/16,2015,9,16,242.44225,45.509
2015/9/17,2015,9,17,-23.08854,-3.89E-01
2015/9/18,2015,9,18,-210.59678,92.28384
2015/9/21,2015,9,21,190.17683,-31.50188
2015/9/22,2015,9,22,-79.8099,-39.84646
2015/9/23,2015,9,23,-129.85079,32.55899
2015/9/24,2015,9,24,41.78276,87.96956
2015/9/25,2015,9,25,75.73145,-29.63062
2015/9/28,2015,9,28,-122.39887,-59.49071
2015/9/29,2015,9,29,77.50275,4.02986
2015/9/30,2015,9,30,-13.46352,-69.996
2015/10/1,2015,10,1,-33.84256,19.44896
2015/10/2,2015,10,2,76.97047,83.60391
2015/10/5,2015,10,5,68.12602,-3.80877
2015/10/6,2015,10,6,208.04663,29.43093
2015/10/7,2015,10,7,-64.91548,-10.98953
2015/10/8,2015,10,8,144.71867,-17.4889
2015/10/9,2015,10,9,17.53665,43.77948
2015/10/13,2015,10,13,-267.99541,51.17676
2015/10/14,2015,10,14,-1.86193,32.30627
2015/10/15,2015,10,15,-24.27797,38.12291
2015/10/16,2015,10,16,81.62973,-12.48659
2015/10/19,2015,10,19,-127.7566,-20.09048
2015/10/20,2015,10,20,-32.29676,8.67427
2015/10/21,2015,10,21,-33.49946,-39.45044
2015/10/22,2015,10,22,17.26057,-3.72E-01
2015/10/23,2015,10,23,-75.29633,-21.45129
2015/10/26,2015,10,26,-60.79634,19.21784
2015/10/27,2015,10,27,-77.71478,-2.60715
2015/10/28,2015,10,28,267.07244,51.47967
2015/10/29,2015,10,29,11.32943,-115.65952
2015/10/30,2015,10,30,49.68777,-23.69626
2015/11/2,2015,11,2,-42.1512,-31.86131
2015/11/3,2015,11,3,162.57923,-41.94627
2015/11/4,2015,11,4,-145.66963,-32.60426
2015/11/5,2015,11,5,-106.30116,-32.85089
2015/11/6,2015,11,6,-88.32755,-68.84915
2015/11/9,2015,11,9,-41.38046,2.79097
2015/11/10,2015,11,10,33.52881,-9.97599
2015/11/12,2015,11,12,-248.64035,1.19833
2015/11/13,2015,11,13,-106.35455,-23.62805
2015/11/16,2015,11,16,105.3142,13.03135
2015/11/17,2015,11,17,-112.78272,-22.27722
2015/11/18,2015,11,18,8.53441,-46.32357
2015/11/19,2015,11,19,-22.43869,59.98443
2015/11/20,2015,11,20,-16.09891,-3.41119
2015/11/23,2015,11,23,143.82627,-45.40232
2015/11/24,2015,11,24,114.97004,23.87017
2015/11/25,2015,11,25,17.18779,-34.02436
2015/11/27,2015,11,27,-136.32073,-43.31947
2015/11/30,2015,11,30,-6.25184,18.44315
2015/12/1,2015,12,1,20.80457,14.29072
2015/12/2,2015,12,2,-202.87402,-40.95603
2015/12/3,2015,12,3,122.22374,2.06E-01
2015/12/4,2015,12,4,-118.96287,96.84393
2015/12/7,2015,12,7,-259.69168,-13.90517
2015/12/8,2015,12,8,-16.17916,-14.96244
2015/12/9,2015,12,9,-40.71359,35.90398
2015/12/10,2015,12,10,-47.00203,-40.36223
2015/12/11,2015,12,11,-136.81588,6.0783
2015/12/14,2015,12,14,83.32334,-17.24399
2015/12/15,2015,12,15,122.64357,-27.52903
2015/12/16,2015,12,16,-218.17649,55.89453
2015/12/17,2015,12,17,-70.25777,-105.68391
2015/12/18,2015,12,18,-27.42397,53.87879
2015/12/21,2015,12,21,1.25031,65.9187
2015/12/22,2015,12,22,171.58334,-15.52746
2015/12/23,2015,12,23,160.4312,-26.95161
2015/12/24,2015,12,24,68.93708,0
2015/12/28,2015,12,28,-149.59158,0
2015/12/29,2015,12,29,123.29488,7.51463
2015/12/30,2015,12,30,-148.1422,-41.18499
2015/12/31,2015,12,31,51.89893,0
2016/1/4,2016,1,4,-32.95475,90.21729
2016/1/5,2016,1,5,-94.35065,-21.11891
2016/1/6,2016,1,6,-248.44891,57.68246
2016/1/7,2016,1,7,-90.42746,59.08591
2016/1/8,2016,1,8,-14.38279,-17.70064
2016/1/11,2016,1,11,-235.46585,-4.33782
2016/1/12,2016,1,12,-136.23288,-60.98877
2016/1/13,2016,1,13,5.70315,10.98949
2016/1/14,2016,1,14,101.39631,9.98E-01
2016/1/15,2016,1,15,-255.11926,21.29533
2016/1/19,2016,1,19,-144.07773,-29.88277
2016/1/20,2016,1,20,-301.7037,61.5327
2016/1/21,2016,1,21,461.98922,-20.74423
2016/1/22,2016,1,22,374.5753,-9.90E-01
2016/1/25,2016,1,25,-257.054,40.8106
2016/1/26,2016,1,26,156.05073,27.38556
2016/1/27,2016,1,27,115.81873,10.3225
2016/1/28,2016,1,28,121.97106,-8.76281
2016/1/29,2016,1,29,51.98081,-8.58521
2016/2/1,2016,2,1,-266.35844,57.04526
2016/2/2,2016,2,2,-245.81272,7.70367
2016/2/3,2016,2,3,335.52933,13.44863
2016/2/4,2016,2,4,-76.00347,92.42878
2016/2/5,2016,2,5,-115.1527,-22.59308
2016/2/8,2016,2,8,-172.07711,159.01446
2016/2/9,2016,2,9,-263.83796,-8.19682
2016/2/10,2016,2,10,-76.84053,-3.648
2016/2/11,2016,2,11,-200.75328,182.2482
2016/2/12,2016,2,12,504.70785,-4.37665
2016/2/16,2016,2,16,-59.41194,-107.28244
2016/2/17,2016,2,17,235.75538,1.79498
2016/2/18,2016,2,18,15.55346,3.59E-01
2016/2/19,2016,2,19,-162.49297,74.89708
2016/2/22,2016,2,22,261.56524,-71.66826
2016/2/23,2016,2,23,53.4734,36.95994
2016/2/24,2016,2,24,37.98914,103.30375
2016/2/25,2016,2,25,122.53218,-51.52041
2016/2/26,2016,2,26,-38.25246,-33.50918
2016/2/29,2016,2,29,126.64828,29.64238
2016/3/1,2016,3,1,82.84665,5.6233
2016/3/2,2016,3,2,32.70116,9.47284
2016/3/3,2016,3,3,-11.29179,38.55458
2016/3/4,2016,3,4,166.36948,93.64046
2016/3/7,2016,3,7,233.02882,-32.75907
2016/3/8,2016,3,8,-163.46346,-3.08387
2016/3/9,2016,3,9,207.92502,-71.19175
2016/3/10,2016,3,10,-51.34239,69.47754
2016/3/11,2016,3,11,75.09602,-6.00506
2016/3/14,2016,3,14,-151.51344,-76.20916
2016/3/15,2016,3,15,-99.24462,-37.73064
2016/3/16,2016,3,16,246.24357,-12.35547
2016/3/17,2016,3,17,192.16773,132.30033
2016/3/18,2016,3,18,-82.89147,-49.66179
2016/3/21,2016,3,21,51.44822,-25.04549
2016/3/22,2016,3,22,164.42807,26.43268
2016/3/23,2016,3,23,-177.50596,-122.73095
2016/3/24,2016,3,24,-36.16858,12.11025
2016/3/28,2016,3,28,-7.711,0
2016/3/29,2016,3,29,-124.14052,17.74806
2016/3/30,2016,3,30,4.53571,36.15834
2016/3/31,2016,3,31,2.26608,2.63395
2016/4/1,2016,4,1,-179.22321,-82.94132
2016/4/4,2016,4,4,-130.61572,21.95259
2016/4/5,2016,4,5,23.05242,40.75417
2016/4/6,2016,4,6,219.43498,-34.88328
2016/4/7,2016,4,7,-56.74105,72.98646
2016/4/8,2016,4,8,277.66389,-9.10031
2016/4/11,2016,4,11,69.41918,53.10673
2016/4/12,2016,4,12,190.52443,-5.19E-01
2016/4/13,2016,4,13,-42.43111,-30.74387
2016/4/14,2016,4,14,-27.12393,-41.6853
2016/4/15,2016,4,15,-120.96939,-23.82409
2016/4/18,2016,4,18,-62.86379,25.40773
2016/4/19,2016,4,19,139.65656,73.61395
2016/4/20,2016,4,20,160.84898,-11.77795
2016/4/21,2016,4,21,55.67305,-9.54971
2016/4/22,2016,4,22,54.96839,-20.9089
2016/4/25,2016,4,25,-109.62281,-15.22215
2016/4/26,2016,4,26,140.30114,9.80428
2016/4/27,2016,4,27,125.38409,19.89059
2016/4/28,2016,4,28,66.55256,29.839
2016/4/29,2016,4,29,-10.39096,101.33115
2016/5/2,2016,5,2,-109.1779,0
2016/5/3,2016,5,3,-110.99841,28.11522
2016/5/4,2016,5,4,12.91509,-37.0762
2016/5/5,2016,5,5,53.23994,-9.31872
2016/5/6,2016,5,6,33.18967,29.58133
2016/5/9,2016,5,9,-120.28902,-80.76571
2016/5/10,2016,5,10,120.28902,-8.41773
2016/5/11,2016,5,11,150.05175,48.05308
2016/5/12,2016,5,12,43.92987,8.15545
2016/5/13,2016,5,13,-45.80912,-45.56026
2016/5/16,2016,5,16,139.64466,67.57133
2016/5/17,2016,5,17,53.36602,-29.65636
2016/5/18,2016,5,18,-10.80111,-13.96611
2016/5/19,2016,5,19,-2.70448,-91.89115
2016/5/20,2016,5,20,-37.13102,27.61625
2016/5/23,2016,5,23,29.91083,-28.83611
2016/5/24,2016,5,24,48.50496,-31.66152
2016/5/25,2016,5,25,83.16343,-57.43668
2016/5/26,2016,5,26,-7.01607,11.54827
2016/5/27,2016,5,27,-13.18575,-27.05339
2016/5/31,2016,5,31,-20.29623,-14.84402
2016/6/1,2016,6,1,-7.9679,8.59068
2016/6/3,2016,6,3,-34.69748,91.99249
2016/6/6,2016,6,6,94.54042,12.23612
2016/6/7,2016,6,7,58.16725,-10.48599
2016/6/8,2016,6,8,74.38634,76.31569
2016/6/9,2016,6,9,-57.17291,3.09363
2016/6/10,2016,6,10,-129.91007,39.67749
2016/6/13,2016,6,13,-16.84861,18.00856
2016/6/14,2016,6,14,-34.79013,21.47842
2016/6/15,2016,6,15,-43.20478,-13.00967
2016/6/16,2016,6,16,-165.95737,91.91672
2016/6/17,2016,6,17,163.24275,-66.94556
2016/6/20,2016,6,20,124.02884,-30.05043
2016/6/21,2016,6,21,-45.98559,-31.28348
2016/6/22,2016,6,22,24.82196,-26.52894
2016/6/23,2016,6,23,85.77639,-9.28053
2016/6/24,2016,6,24,-219.5265,179.79881
2016/6/27,2016,6,27,-121.09453,29.77505
2016/6/28,2016,6,28,140.19642,-48.96529
2016/6/29,2016,6,29,180.44503,38.9534
2016/6/30,2016,6,30,-137.0965,-2.46548
2016/7/1,2016,7,1,58.90644,62.84179
2016/7/5,2016,7,5,-217.21523,34.70178
2016/7/6,2016,7,6,76.67208,49.55199
2016/7/7,2016,7,7,-214.9157,-30.4635
2016/7/8,2016,7,8,25.89947,-7.84981
2016/7/11,2016,7,11,-62.61424,9.13006
2016/7/12,2016,7,12,193.55775,-47.29907
2016/7/13,2016,7,13,-194.52813,1.13218
2016/7/14,2016,7,14,89.33056,-62.38403
2016/7/15,2016,7,15,25.5942,11.14164
2016/7/18,2016,7,18,-67.62919,25.12738
2016/7/19,2016,7,19,-57.01133,-12.38235
2016/7/20,2016,7,20,28.11605,-49.22538
2016/7/21,2016,7,21,-18.40028,17.29242
2016/7/22,2016,7,22,-54.69038,-1.3151
2016/7/25,2016,7,25,-105.44543,-25.06281
2016/7/26,2016,7,26,-21.19745,32.45506
2016/7/27,2016,7,27,-102.38439,19.65137
2016/7/28,2016,7,28,-81.56987,41.46623
2016/7/29,2016,7,29,48.29043,8.09E-01
2016/8/1,2016,8,1,-163.82386,24.68643
2016/8/2,2016,8,2,-60.03915,45.13605
2016/8/3,2016,8,3,142.7235,-15.47265
2016/8/4,2016,8,4,115.45482,12.28692
2016/8/5,2016,8,5,-13.48581,-71.81772
2016/8/8,2016,8,8,124.94124,-11.67982
2016/8/9,2016,8,9,-25.31156,13.62341
2016/8/10,2016,8,10,-108.9906,21.64451
2016/8/11,2016,8,11,181.49218,23.46067
2016/8/12,2016,8,12,98.72998,-8.98364
2016/8/15,2016,8,15,120.33755,-41.30637
2016/8/16,2016,8,16,79.03324,14.88974
2016/8/17,2016,8,17,19.53561,-2.10089
2016/8/18,2016,8,18,130.74161,21.60674
2016/8/19,2016,8,19,26.93586,-11.7575
2016/8/22,2016,8,22,-133.61164,-34.00153
2016/8/23,2016,8,23,95.85449,19.78566
2016/8/24,2016,8,24,-121.77706,-47.99782
2016/8/25,2016,8,25,51.69135,-19.51299
2016/8/26,2016,8,26,28.35248,-8.38962
2016/8/29,2016,8,29,-60.5874,0
2016/8/30,2016,8,30,-58.63274,-1.97639
2016/8/31,2016,8,31,-157.42215,-29.42251
2016/9/1,2016,9,1,-152.26087,8.29E-01
2016/9/2,2016,9,2,126.92614,50.12034
2016/9/6,2016,9,6,37.94689,40.9507
2016/9/7,2016,9,7,64.42658,35.90033
2016/9/8,2016,9,8,197.77994,-15.97296
2016/9/9,2016,9,9,-161.65982,-40.76235
2016/9/12,2016,9,12,38.63772,-20.44358
2016/9/13,2016,9,13,-132.4084,-3.11587
2016/9/14,2016,9,14,-129.59115,-6.23845
2016/9/15,2016,9,15,32.76211,-36.12886
2016/9/16,2016,9,16,-87.92091,-8.12494
2016/9/19,2016,9,19,27.1655,21.52272
2016/9/20,2016,9,20,14.0192,-3.46953
2016/9/21,2016,9,21,185.91699,40.47018
2016/9/22,2016,9,22,92.87035,42.36735
2016/9/23,2016,9,23,-176.03772,-1.45968
2016/9/26,2016,9,26,139.31667,5.99776
2016/9/27,2016,9,27,-120.80493,-43.95895
2016/9/28,2016,9,28,225.43675,-14.75242
2016/9/29,2016,9,29,71.40753,-14.47321
2016/9/30,2016,9,30,37.06918,14.47321
2016/10/3,2016,10,3,51.01509,-30.31736
2016/10/4,2016,10,4,-10.69033,-100.3575
2016/10/5,2016,10,5,100.51113,-47.297
2016/10/6,2016,10,6,52.84191,-51.27828
2016/10/7,2016,10,7,-54.58536,14.68818
2016/10/11,2016,10,11,84.61671,-18.32469
2016/10/12,2016,10,12,-52.47556,10.55478
2016/10/13,2016,10,13,22.44421,15.69814
2016/10/14,2016,10,14,-7.75603,-32.14706
2016/10/17,2016,10,17,-35.50937,10.5691
2016/10/18,2016,10,18,30.33098,11.75171
2016/10/19,2016,10,19,111.68066,37.29053
2016/10/20,2016,10,20,-99.60733,8.88862
2016/10/21,2016,10,21,36.01989,-19.16738
2016/10/24,2016,10,24,-28.27615,-1.71549
2016/10/25,2016,10,25,-48.40912,13.19186
2016/10/26,2016,10,26,-68.33905,3.76175
2016/10/27,2016,10,27,47.42596,-14.55211
2016/10/28,2016,10,28,-90.02159,23.08945
2016/10/31,2016,10,31,-167.26677,-3.41292
2016/11/1,2016,11,1,-17.64483,55.80459
2016/11/2,2016,11,2,-125.56285,51.26752
2016/11/3,2016,11,3,-65.62797,-9.17025
2016/11/4,2016,11,4,-57.75668,6.00453
2016/11/7,2016,11,7,80.06555,-66.34169
2016/11/8,2016,11,8,8.69846,-2.37005
2016/11/9,2016,11,9,27.91043,-3.21856
2016/11/10,2016,11,10,-58.91776,-47.36752
2016/11/14,2016,11,14,-132.30271,-188.724
2016/11/15,2016,11,15,242.71844,47.51297
2016/11/16,2016,11,16,-22.81263,7.95687
2016/11/17,2016,11,17,-14.31899,-8.66485
2016/11/18,2016,11,18,25.74028,-56.11924
2016/11/21,2016,11,21,167.81012,11.63969
2016/11/22,2016,11,22,49.10417,-7.15919
2016/11/23,2016,11,23,-6.33412,-97.45589
2016/11/28,2016,11,28,-80.4272,6.04115
2016/11/29,2016,11,29,-174.09866,-1.64675
2016/11/30,2016,11,30,386.51874,-31.03888
2016/12/1,2016,12,1,140.02348,-60.32094
2016/12/2,2016,12,2,52.41695,43.33032
2016/12/5,2016,12,5,9.23406,-42.02223
2016/12/6,2016,12,6,-72.72235,38.3198
2016/12/7,2016,12,7,-100.06035,19.03385
2016/12/8,2016,12,8,92.37901,-24.40798
2016/12/9,2016,12,9,56.01687,-27.71726
2016/12/12,2016,12,12,110.73382,-28.08311
2016/12/13,2016,12,13,12.31343,9.1938
2016/12/14,2016,12,14,-162.01288,13.84773
2016/12/15,2016,12,15,-11.92883,-133.94907
