BIGau,Ndate,BIGpf,LGdija,usdin,loggas,logauf
14.7177,1990/6/11,10.34035,45.56589,-10.26922082,-8.280164222,8.538301791
12.8372,1990/6/12,174.60155,60.90371,2.803105617,-38.85088367,-8.538301791
-64.56886,1990/6/13,17.32725,-5.1404,-22.00623613,-36.38969576,-45.41201708
-58.00242,1990/6/14,-112.61508,-2.56507,16.39821449,5.618299385,-64.63574674
13.1652,1990/6/15,-131.26344,11.36077,-15.92883381,0,33.68091278
29.32115,1990/6/18,-181.42702,-80.18679,-19.28632875,-19.69592863,-2.485944441
-7.46745,1990/6/19,-79.73975,17.11392,-14.639419,-11.29505141,-2.487368235
-21.8537,1990/6/20,-98.22911,2.61078,40.49175629,-74.14268402,17.38173488
35.53423,1990/6/21,442.21975,9.63429,2.810967619,51.46406947,2.477435788
-16.79577,1990/6/22,131.30833,-67.19398,-6.561756857,-17.08701805,-3.716683855
61.88399,1990/6/25,-19.94467,-18.47698,7.030074625,-17.15451139,41.93731078
-50.05798,1990/6/26,-60.38955,-4.15404,-34.79264214,-25.85948981,-41.93731078
16.13096,1990/6/27,-118.14771,30.14857,-0.472084877,-20.21993259,12.37659663
20.388,1990/6/28,120.68078,25.08561,8.960849306,43.21373783,8.642679109
-1.23292,1990/6/29,-20.30603,2.98609,-25.51623271,11.45141024,70.9567332
63.65197,1990/7/2,-89.97248,27.90639,-31.39148023,0,10.90735982
55.54022,1990/7/3,20.73009,18.49022,-5.732000153,17.1206982,39.76090445
-27.68133,1990/7/5,-78.25338,-48.62843,5.254622322,-31.43968519,-8.403765921
17.47181,1990/7/6,-7.90345,38.6532,-1.910036235,-46.14061801,-3.606597981
-10.8363,1990/7/9,28.90927,13.6728,-7.170126805,-14.52005638,-35.01906914
-76.00727,1990/7/10,93.2888,-34.81886,-37.95926591,20.31451331,-32.85976447
3.6789,1990/7/11,133.79499,62.39141,22.1431938,0,-17.13678308
-35.07605,1990/7/12,239.38792,54.64006,-25.03977782,5.786736125,48.78394254
147.60327,1990/7/13,-23.5902,15.18207,26.47998504,-5.786736125,75.74047289
-4.18252,1990/7/16,72.71641,28.39652,12.46183013,-14.50066395,-13.12970438
-30.59481,1990/7/17,-4.65482,0,-28.81221195,-96.93820039,-15.5682733
-15.6807,1990/7/18,-23.34922,-26.2403,5.777754492,-35.79370387,-4.801487298
34.90261,1990/7/19,101.81051,17.63202,-10.11612029,-15.00155142,-2.402735784
-15.61132,1990/7/20,139.52629,-47.65294,3.374658962,-57.48321577,-1.201866569
60.92527,1990/7/23,192.76267,-83.57656,-46.0241641,102.3333027,92.76083628
30.73409,1990/7/24,12.69249,26.56207,2.434522637,-59.90363689,-14.14257365
47.44515,1990/7/25,-38.18931,12.49436,14.57854615,0,48.13152051
-46.85623,1990/7/26,-17.08142,-15.06595,0,-15.10591025,-31.63632231
-23.61906,1990/7/27,-55.98321,-33.2553,-39.47494275,12.08892867,-17.67582749
6.50806,1990/7/30,36.68596,28.10755,-18.64348809,-27.24756472,0
58.72108,1990/7/31,101.94177,-18.09523,-44.47752049,-58.09023711,25.89999165
-19.29032,1990/8/1,174.85208,-8.88872,12.40062752,-27.79000124,38.56265859
116.18872,1990/8/2,305.54247,-52.23176,18.28819163,91.95004341,40.52904195
-19.43667,1990/8/3,251.8884,-84.11765,2.958409392,230.3392932,6.910017081
37.08284,1990/8/6,589.4408,-146.68094,-36.13160869,218.735508,83.20290478
11.34669,1990/8/7,40.07004,-9.12286,10.92065795,-314.7000278,-2.258421694
16.96465,1990/8/8,-376.35181,38.69608,13.36520233,-5.884749978,-14.70843731
-13.0003,1990/8/9,-48.78819,37.96082,9.87369942,-14.74685566,29.36722901
64.61581,1990/8/10,93.72422,-67.15034,-13.82947318,58.68933664,123.188756
240.29661,1990/8/14,31.34523,1.56501,-31.96661568,-50.69062829,-4.289328565
-140.5051,1990/8/15,6.57027,0.79,-5.01610684,-60.40354421,-23.66733279
45.54441,1990/8/16,145.26253,-106.91314,-25.16780814,6.078300249,70.61854487
85.45174,1990/8/17,197.05255,-59.75247,-12.13255074,30.2645463,4.243229277
-30.24975,1990/8/20,-10.63145,19.07175,33.28329784,-69.92641848,5.298213197
63.96517,1990/8/21,-22.86969,-86.65702,-0.502393987,9.184941356,-28.68744623
-53.32721,1990/8/22,409.61665,-73.68897,-22.66809262,24.39863057,38.20797212
38.60891,1990/8/23,97.6602,-132.15237,-37.53561284,342.0027632,10.55394157
-22.1714,1990/8/24,-140.99913,85.71299,37.53561284,-56.58640078,31.50880679
0,1990/8/27,-601.85307,132.90176,-28.37542586,-65.99911015,-288.8070617
-239.90053,1990/8/28,153.79072,5.35132,7.61875785,-5.786736125,-37.06661038
-44.4108,1990/8/29,-316.57772,29.10051,9.631279297,14.45240874,3.382795045
61.15739,1990/8/30,140.13374,-65.00722,20.71079675,91.3736757,15.7516306
-22.34317,1990/8/31,88.32324,35.09281,33.63333031,-105.8260844,-49.69874054
-71.71118,1990/9/4,277.10676,-1.64489,4.498130717,28.85688237,15.87501179
21.58131,1990/9/5,95.87464,24.60814,-55.8052333,11.48927871,27.08002426
47.32888,1990/9/6,235.65546,-53.08515,-11.14615474,45.65555654,40.30604169
-32.62427,1990/9/7,-196.44453,38.73492,26.80370376,-57.14483524,-2.229437841
-1.12936,1990/9/10,178.44409,-6.57024,39.14850222,42.9289639,-123.2685238
-68.3046,1990/9/11,-75.58006,-4.93421,3.49613195,0,21.74051479
40.5432,1990/9/12,29.54874,21.75473,-2.496949887,50.9608238,18.22376582
1.70479,1990/9/13,14.00048,-71.82802,-58.33593952,-8.452052267,9.083286593
45.21587,1990/9/14,95.39241,-31.32265,-3.038795333,-56.77132892,24.88152275
35.83678,1990/9/17,248.46374,5.45043,-43.79134939,48.30279555,48.22428561
-38.08643,1990/9/18,-28.50392,6.69365,19.91360234,64.50730855,-20.12178805
5.62194,1990/9/19,-30.00094,-23.47305,70.24055953,-13.94204992,-17.96463707
5.05353,1990/9/20,195.78232,-66.92841,9.513574054,745.0130333,34.73926132
26.29553,1990/9/21,89.16539,-10.25587,7.496023066,60.74147712,3.347163803
35.55257,1990/9/24,332.60287,-103.93091,-51.2299651,145.9950857,149.0909896
122.72874,1990/9/25,-82.52875,57.45992,30.71010698,-13.48043965,-6.470740932
-11.30906,1990/9/26,129.95608,-45.64916,-11.55373197,33.62296654,45.09402254
13.45983,1990/9/27,96.62493,-57.17652,-10.57597104,-11.17875732,-17.12351087
47.58121,1990/9/28,-3.29635,44.49814,19.62063551,-11.20760575,-26.89138511
-130.61661,1990/10/1,-274.50196,110.77543,-26.68561818,-58.75040961,-175.0403501
-93.60277,1990/10/2,-384.17055,-18.40615,-15.17806118,-66.4807913,27.99381111
17.32151,1990/10/3,411.01856,-27.54696,-26.94490065,80.10929041,53.24750005
70.24976,1990/10/4,-45.62327,47.66175,-23.52242436,-38.72570213,-17.6767268
-1.64641,1990/10/5,122.89986,-10.69438,1.537960762,83.84761264,14.3678163
-53.01728,1990/10/8,108.38168,22.63609,-39.64776497,-11.23660347,14.32043977
68.35952,1990/10/9,158.73903,-136.73282,-7.765892549,22.44420922,-57.56727944
-57.26075,1990/10/10,-187.82635,-67.32717,-5.703826622,0,-17.86763053
-42.32706,1990/10/11,189.97579,-77.92546,-29.67677491,44.54341426,17.86763053
2.79739,1990/10/12,-79.1521,60.03293,22.40650806,-22.21459994,-24.5869895
-85.28588,1990/10/15,-194.69319,33.05242,5.713376774,-112.8101041,-142.4043911
-185.87576,1990/10/16,106.26163,-63.63993,-37.01025605,22.79766295,-153.2269719
14.85785,1990/10/17,-249.35271,12.16629,3.139856615,-22.79766295,56.02339427
21.89675,1990/10/18,9.45146,116.37293,-39.94023869,-22.9179678,40.08175135
48.7218,1990/10/19,-370.59627,118.88695,23.69315652,22.9179678,31.56818587
-52.85596,1990/10/22,-757.75801,-8.10496,42.8446058,157.1262521,-37.43941134
48.76794,1990/10/23,148.91555,-38.19275,0.519895232,1069.343146,18.76004999
-6.43183,1990/10/24,245.77064,17.63848,-32.35177507,-140.1071444,26.82638605
45.98215,1990/10/25,421.79566,-34.47477,21.94202699,10.66626362,26.66169613
-15.66072,1990/10/26,-160.15051,-85.21026,1.563053758,3.549607733,-56.99942436
-11.63705,1990/10/29,214.33564,-10.60226,14.04222649,-24.90839579,32.66264521
12.21809,1990/10/30,-17.56756,31.72945,-19.77617595,-46.64091308,69.1749929
66.30579,1990/10/31,85.9031,-10.10618,15.62024758,-87.44479616,-3.432705872
10.28728,1990/11/1,-7.40275,22.38307,-25.01943445,-18.44140698,23.97215738
-33.23552,1990/11/2,-146.93451,63.0318,-28.84642754,14.75938487,-58.44927536
-6.90819,1990/11/5,-268.72146,19.81395,-29.03931129,49.44582617,35.62165476
26.99452,1990/11/6,90.10303,-29.74619,22.19297717,-3.643410297,80.50069461
65.3514,1990/11/7,342.80644,-78.13295,-3.690962856,120.4204202,-3.371415477
-2.82101,1990/11/8,26.9749,5.28126,4.74494777,-26.67118814,11.22788841
10.7101,1990/11/9,-205.23639,78.89404,0,-10.71450746,-28.1243362
-56.66762,1990/11/12,-266.89505,89.36714,-23.24696208,-34.1047223,-28.30765347
31.82491,1990/11/13,167.08265,-8.4707,7.939088468,1.801678026,41.83006653
4.52744,1990/11/14,-264.92879,41.34099,-15.36202123,30.51472026,-95.55319046
-67.26312,1990/11/15,-5.57861,-24.84266,14.30431426,-50.37440692,17.217988
-19.57582,1990/11/16,-191.14895,8.86437,-14.30431426,-119.2435681,-2.291791514
17.27735,1990/11/19,243.8586,25.6387,-5.309873285,27.8097737,28.56083435
25.21643,1990/11/20,-372.62462,-59.91774,6.371069337,55.09094785,-43.48703084
-30.96791,1990/11/21,106.8356,15.69423,-8.496837768,0,14.92619649
71.91793,1990/11/23,320.59032,-20.79506,19.62376891,392.3077058,54.67193923
37.20131,1990/11/26,140.64736,10.19568,8.98668228,21.61914579,27.08002426
-34.93759,1990/11/27,-11.8786,18.20334,-22.23626489,-131.3592559,-10.13523172
13.55759,1990/11/28,55.15759,-14.81009,26.98640249,-60.25986417,0
20.25736,1990/11/29,-48.55435,-28.08252,60.24324982,-26.08383108,41.51664695
-21.94975,1990/11/30,-571.82065,69.85176,-22.42803606,-79.20483636,-62.99123893
-47.65657,1990/12/3,44.92742,10.06669,49.91347921,52.9633981,-76.58503574
-34.93849,1990/12/4,219.33591,23.8195,-26.96523655,-61.85376931,26.44289594
-18.44141,1990/12/5,-505.68615,51.37857,-8.330792281,-68.16823272,-54.20822111
-69.86121,1990/12/6,-143.99609,-13.1966,-24.04042982,-93.20373942,-29.11222068
9.38001,1990/12/7,29.5105,-20.70869,-46.89424863,-1.847668532,-16.38849046
37.89934,1990/12/10,51.97303,11.18626,8.467845372,9.230491932,45.50071115
-22.69989,1990/12/11,-79.83879,-17.83126,18.99250032,-131.0470706,-25.60843282
-14.02837,1990/12/12,-177.90438,60.27031,-16.87811624,-156.7461423,8.164528719
12.86107,1990/12/13,179.5485,-13.13672,8.447257356,31.41384271,18.60434361
13.98695,1990/12/14,21.31712,-34.2723,21.57139786,81.39626139,27.75793089
35.92583,1990/12/17,81.02744,-0.821,2.623343371,-170.333393,9.213357619
12.67678,1990/12/18,128.13843,55.59325,-5.248272323,-265.5363191,-11.51975428
17.22709,1990/12/19,-147.44759,0,37.64675957,0,108.2232414
74.43445,1990/12/20,-87.96963,4.51134,70.23226722,-276.0440067,-9.010262193
-19.19662,1990/12/21,-78.04393,6.93139,40.28119757,93.9777434,-30.54838963
0,1990/12/26,212.53124,26.16469,14.69352154,81.13791074,35.05585741
-10.76459,1990/12/27,-33.63537,-19.19517,-20.27995662,-85.56722762,-3.380162178
38.4034,1990/12/28,89.12182,6.13253,-73.28524938,-22.21459994,96.97212813
0,1990/12/31,134.92826,7.34432,-7.241691467,0,2.203981179
51.42286,1991/1/2,-308.47634,-38.1272,-17.11763088,-271.0914203,-56.5538914
-50.29847,1991/1/3,-168.82535,-62.21128,-0.519770789,-120.1776963,-29.11732549
12.34908,1991/1/4,-100.00077,-12.53976,33.1405529,-96.10312591,-18.0158716
41.282,1991/1/7,454.95789,-73.94226,68.5796251,103.4083334,102.5852377
-15.5741,1991/1/8,-76.05497,-23.06034,13.18195797,2.432341043,-42.07883584
-29.07234,1991/1/9,14.36213,-68.21926,-8.61444328,-143.3771641,10.00294834
38.53471,1991/1/10,71.10674,49.74847,-26.96699842,-76.06052235,-8.890371209
0.556,1991/1/11,-66.3299,4.74226,-3.063445802,-7.679833688,13.32874136
88.05055,1991/1/14,522.6508,-30.62915,34.08642847,83.74035604,93.25868248
-1.08969,1991/1/15,-101.35187,11.66384,-8.115760024,-20.15291235,-14.13401739
48.7672,1991/1/16,270.1655,31.82842,12.16795982,-2.525702205,45.49896501
-266.65836,1991/1/17,-1739.25197,193.97641,-97.2762011,-254.9286184,-331.3073253
-8.60273,1991/1/18,-467.94047,38.3512,-29.61287323,-147.1401838,9.294695509
-0.574,1991/1/21,439.4887,-28.92569,-20.90219325,8.306559406,51.91521957
32.03451,1991/1/22,550.76693,-43.14403,28.1942587,-89.43316944,8.020214318
-30.88634,1991/1/23,-402.44706,26.34576,-34.48458422,-455.0656206,-11.46198823
-61.27509,1991/1/24,-65.51767,39.63218,8.908607881,-9.417303623,-62.42295921
14.52977,1991/1/25,-72.61944,26.76632,16.19821277,53.09671454,31.32363255
2.90013,1991/1/28,-80.06601,-8.09112,-17.2453363,-56.24035913,11.5442514
26.59072,1991/1/29,180.60163,13.33004,17.2453363,12.56094822,-6.922867809
-113.2651,1991/1/30,-178.53011,81.59813,-15.67474567,-15.70686999,-85.12421041
-13.03299,1991/1/31,116.47268,37.08992,-34.68488403,0,-35.47211241
-17.83553,1991/2/1,-40.51284,-9.05595,-13.74016299,0,3.560277411
31.46,1991/2/4,-40.89432,65.64692,-13.25281718,-37.92989017,29.55602002
-6.51072,1991/2/5,-99.74666,25.1331,-22.88987676,6.344697723,-25.99865887
-69.86121,1991/2/6,171.06098,65.80263,-28.38011152,3.168876331,-41.68496795
37.75716,1991/2/7,-54.91036,-31.25442,20.36680311,28.41631612,58.24756702
72.19668,1991/2/8,140.9517,30.87088,2.138328364,-47.46435024,27.07360193
-37.13201,1991/2/11,107.62523,108.39516,-25.72969156,-38.34854779,-35.34700591
-29.10155,1991/2/12,88.00982,-41.31744,14.49170351,-16.07904398,10.6343417
27.91754,1991/2/13,-70.64959,51.67525,34.69037348,6.438762957,-9.451461443
16.54682,1991/2/14,-46.44905,-47.93028,1.594423864,54.34746073,11.81111639
-31.37424,1991/2/15,-289.63696,85.81733,29.12784104,56.81258833,-45.05415867
-29.80756,1991/2/19,-171.83122,-3.65686,36.7914747,31.24434209,1.19164353
19.69593,1991/2/20,87.8258,-49.40914,0.523340944,-126.349124,2.382306598
-28.67824,1991/2/21,-441.58224,-10.76955,-16.7782696,-67.8346563,-23.88207733
-41.5596,1991/2/22,-140.76143,-3.71103,44.4254803,35.66454758,-68.79339468
-13.94205,1991/2/25,7.26853,-2.24017,35.73181696,19.33064684,30.30678607
19.38547,1991/2/26,102.86718,-35.13652,-2.063401782,12.83946188,-6.044461406
9.05724,1991/2/27,114.32532,37.0009,-2.064382603,3.203943206,32.54060183
32.45055,1991/2/28,68.53816,-10.42977,11.3419801,54.10847706,67.90643208
50.00156,1991/3/1,49.58268,41.56964,33.84929252,-38.12412033,-4.730877177
-17.19746,1991/3/4,190.71255,6.27877,-10.22952968,-19.18829993,10.63723579
-11.30434,1991/3/5,38.43339,86.18844,26.54682423,0,-37.94024517
20.20807,1991/3/6,-151.41281,1.09564,-12.23221976,3.203943206,14.26646173
3.55639,1991/3/7,-68.7786,-14.48469,15.284899,22.36166304,11.85302269
23.63513,1991/3/8,-24.66952,-11.99002,52.07248419,-12.76399102,33.01738817
-31.34433,1991/3/11,-72.57309,-23.34098,30.54721547,9.576508443,-59.13687259
-19.03499,1991/3/12,155.00129,-24.95288,-26.52876058,41.2559059,1.190663426
20.81525,1991/3/13,166.68218,48.29386,-10.0531175,62.71509443,24.928821
-16.64421,1991/3/14,-38.39564,-4.36689,18.07888983,-43.80529031,-18.98039544
16.64421,1991/3/15,-56.0666,-5.82936,63.67776585,12.56094822,-4.758088473
-44.12751,1991/3/18,-54.60148,-27.07044,46.17584649,3.134568753,-22.67238329
26.29199,1991/3/19,182.91052,-93.0832,24.36304392,15.63899716,9.560696914
0,1991/3/20,-48.73812,6.37083,30.02159115,-47.08696093,-9.560696914
-25.69267,1991/3/21,23.37779,-25.14412,-14.01652764,65.77972215,0
4.79155,1991/3/22,-83.45901,5.25924,26.06353902,-37.46632714,1.196238768
-42.10644,1991/3/25,-104.97054,10.51456,91.42376912,15.65026854,-49.31800335
-32.15438,1991/3/26,30.87937,73.64271,-2.356581977,15.59407356,-20.61432376
-31.1674,1991/3/27,-77.61405,4.05074,46.42397356,0,-12.17193851
19.58214,1991/3/28,48.94764,-5.52603,-5.600789366,31.02116631,9.740278418
0,1991/4/1,-75.88072,-48.96783,-66.83033525,30.80115619,39.94932114
22.53233,1991/4/2,91.33999,95.20774,-31.41556422,15.31904523,-22.95622303
20.60282,1991/4/3,-51.00275,-27.10013,16.68806672,-9.184941356,21.75102119
-9.68327,1991/4/4,112.29532,-3.31034,-26.73177377,-43.12179219,-9.653674037
1.21159,1991/4/5,-4.34947,-41.36112,32.4386666,-9.296353501,3.622642906
30.18042,1991/4/8,75.49386,32.53113,20.38833672,-15.53828069,24.07403514
35.94182,1991/4/9,-10.70482,-68.29977,-67.69600999,-12.47077618,37.05300841
-7.76219,1991/4/10,166.12659,2.23664,48.25809341,-47.08696093,-5.954950637
-19.16625,1991/4/11,-33.1366,46.51093,-30.99562026,-3.157357332,-17.914001
2.40041,1991/4/12,120.95837,22.86927,27.1926911,3.157357332,-19.19006633
-22.2546,1991/4/15,86.08101,18.36901,-51.66816179,18.89609139,3.604602353
13.2462,1991/4/16,-53.85121,78.8054,0.962425449,-18.89609139,-2.402735784
-6.61805,1991/4/17,14.02567,25.48652,8.652244892,6.307836721,4.804142989
-18.10066,1991/4/18,-127.89217,-7.52311,82.29033817,-9.465194053,-47.06864134
-36.42922,1991/4/19,10.28891,-49.03007,64.54204346,-63.63402956,-14.58589052
3.04747,1991/4/22,99.56193,-55.81569,48.93250647,-16.05526715,14.58589052
-10.9809,1991/4/23,-151.25195,4.04776,-49.86108138,126.8103176,-9.718481972
3.66339,1991/4/24,12.46183,28.15557,19.45850091,-31.35713853,-12.17876519
-31.23773,1991/4/25,43.33694,-42.12369,-0.462285893,-3.148202254,-25.68711648
0,1991/4/26,26.61252,-12.89464,5.082440392,-37.95751608,-1.226993883
-26.51341,1991/4/29,-4.08363,-53.11197,-5.544775498,22.18218156,-22.14537567
81.48813,1991/4/30,-61.71982,16.40796,-84.03251174,3.159654427,46.61962934
-15.20108,1991/5/1,59.67656,63.19625,15.99786466,3.157357332,1.22009969
-28.72288,1991/5/2,-16.38076,12.44688,16.40706454,-31.67734554,-12.21644918
16.52359,1991/5/3,40.83664,0.369,58.09579942,-31.91009814,-13.47790418
0,1991/5/6,62.54756,4.10625,-37.09167262,3.201581287,18.36860832
7.93344,1991/5/7,-10.02758,-35.80146,-29.90312711,-12.82051062,13.42110719
9.13599,1991/5/8,30.01356,19.91625,25.24431438,-19.30200875,7.303160049
-0.608,1991/5/9,29.80756,59.23577,-4.197208742,16.09095883,12.14470819
-1.82592,1991/5/10,-132.71142,-75.16443,-10.27695285,-6.429231106,-12.14470819
1.82592,1991/5/13,-74.13457,6.3161,-22.97735707,-3.218188231,18.20435033
13.36666,1991/5/14,-35.45281,-56.15527,-33.03712273,0,18.12836145
22.9914,1991/5/15,37.52928,-32.41993,-26.13520279,3.218188231,-2.412747184
-46.71509,1991/5/16,-6.2324,43.17802,18.07382995,-16.11484157,-47.3184868
-10.99326,1991/5/17,59.87516,-11.08907,82.27746414,-6.462716697,-9.770408663
-1.22319,1991/5/20,38.78566,8.40204,-9.324630139,-35.71787834,26.81591063
15.87469,1991/5/21,6.09251,20.76241,-42.6816955,-6.525838672,-2.430979531
5.48159,1991/5/22,-117.24503,6.3467,16.93524822,19.54817172,-10.95627865
-22.57982,1991/5/23,39.43442,-15.38248,-14.57917763,-19.54817172,-13.42865244
10.99944,1991/5/24,34.98245,20.72146,-9.90409738,16.29624734,15.86577081
-1.83131,1991/5/28,28.59899,66.48283,-26.52188285,-13.03210226,84.44881007
70.85489,1991/5/29,-45.02622,15.72075,35.95486835,42.21213243,-28.76926768
-5.40952,1991/5/30,42.98967,44.89902,14.11117288,-19.43155286,23.98760486
-7.82567,1991/5/31,-38.87703,38.97758,42.06048518,-16.25964018,-20.38100688
31.21843,1991/6/3,0,11.21763,12.0753543,0,19.18476811
-7.18436,1991/6/4,-22.66785,-10.57215,-8.820993097,-13.05168471,-5.986141291
0,1991/6/5,-115.14869,-32.50753,10.21214515,-45.99228117,1.197888525
29.26162,1991/6/6,-29.80464,-15.21422,11.57563673,-59.85776742,29.8403319
25.51714,1991/6/7,-10.69428,-26.35622,36.83605475,-47.13319709,14.25085715
61.10305,1991/6/10,-95.26283,-1.95545,-4.587456663,13.51890529,86.86179185
-11.09906,1991/6/11,26.18869,15.31355,16.49221533,-23.68577257,-32.66264521
8.76478,1991/6/12,19.5384,-34.93125,28.2572703,-30.64419094,-8.204189117
-26.93489,1991/6/13,-74.27753,4.58686,5.447976653,74.52974326,0
-22.96769,1991/6/14,-8.82264,51.4412,4.534765807,0,-36.52029913
-11.23354,1991/6/17,59.20794,-9.404,3.171521056,-105.3916997,12.99399664
40.6574,1991/6/18,41.18621,-10.38397,36.08241604,-58.90003476,1.179346869
-33.55915,1991/6/19,-30.30981,-45.76633,-36.98832861,-105.930735,3.536120281
2.36351,1991/6/20,34.62256,-2.29294,23.492529,-175.0542189,-7.075122095
-15.97869,1991/6/21,17.20832,17.05045,18.43377037,102.9704924,-24.85409187
-63.90751,1991/6/24,-54.00399,-77.6474,-37.85118013,-289.2610173,-34.5578445
29.38282,1991/6/25,15.18893,-4.3257,23.02039228,19.37952711,19.10039283
32.74564,1991/6/26,6.49332,4.3257,-10.36664192,72.86347648,15.45745168
-15.44899,1991/6/27,85.66244,32.55772,9.015873736,149.5137264,1.186759078
42.05845,1991/6/28,16.93158,-41.90066,24.69757626,94.4945774,24.84732052
6.47981,1991/7/1,42.04239,76.50681,31.23150272,-65.19972893,1.179667213
-21.24271,1991/7/2,12.53376,20.95643,19.07429931,-69.9006632,-3.539963369
25.36119,1991/7/3,-31.40249,-55.90293,-8.861347329,73.5486641,27.06626586
4.10736,1991/7/8,72.16072,43.5001,-35.74828143,54.72073425,8.204189117
-12.33375,1991/7/9,10.21149,-21.69559,22.8235041,-65.74810747,-17.59942224
19.95141,1991/7/10,28.4651,-3.62649,-8.488861461,-74.24018079,7.048329628
-30.55114,1991/7/11,-28.4651,22.03649,39.17803546,-11.24630275,-25.89999165
-5.30958,1991/7/12,86.84159,30.73437,-98.61584409,29.9256641,9.43605981
-0.59,1991/7/15,-50.27776,14.31315,-2.721143459,14.885858,5.887143126
10.61413,1991/7/16,36.25856,-9.75517,25.33127793,131.7253575,-2.353899689
2.35518,1991/7/17,97.19716,-7.48751,-14.00441109,106.7991068,9.407953463
1.17711,1991/7/18,-39.40993,54.419,-27.68962962,52.43055412,5.869638438
11.75358,1991/7/19,43.33133,0,-58.68314102,-10.4355953,4.69000566
-2.93541,1991/7/22,-87.09935,-4.82606,32.19054735,-95.06622804,-35.29912269
-27.69031,1991/7/23,-80.72621,-43.0807,-11.00990086,-89.91925391,5.903147326
-16.58067,1991/7/24,40.55067,-24.81915,-29.95940915,75.65669653,-43.87449146
-13.07222,1991/7/25,-12.12549,20.26014,48.29376807,102.357765,1.19164353
-9.53184,1991/7/26,4.04559,-11.08974,-38.59195656,-24.48706748,20.20807312
11.91154,1991/7/29,-26.36398,18.57389,9.219714362,-45.84555984,-33.33416994
-44.83774,1991/7/30,14.21587,44.98162,11.49718684,45.84555984,-13.16588937
17.99068,1991/7/31,52.39811,12.22122,-22.56319512,76.49900433,15.55540515
6.57796,1991/8/1,-82.91788,-10.27791,23.94081443,-17.26819301,-4.780347009
-67.44587,1991/8/2,10.1971,-16.45207,-30.40903131,17.26819301,-91.84087551
-15.80802,1991/8/5,30.44844,-24.94811,-51.62758254,51.39639652,7.32162829
6.08682,1991/8/6,-20.27522,55.20865,-19.22593839,37.30783818,6.091942111
-2.4337,1991/8/7,-2.03274,-0.961,5.166538544,26.93307744,-1.21770499
9.72664,1991/8/8,44.50192,-18.33388,12.18744084,-3.357514523,7.301113772
7.28071,1991/8/9,8.04249,-25.52275,26.59954102,-16.82661857,14.56550774
0,1991/8/12,14.03862,7.44397,-11.17995637,3.370543296,-10.91954853
-17.00736,1991/8/13,-22.08112,10.66577,14.90022199,-6.74370449,-14.60223786
-11.57876,1991/8/14,-62.8395,-4.83826,12.06890102,-13.51890529,18.2451388
30.40439,1991/8/15,34.57291,-10.04032,24.95952168,16.89206649,-9.721201192
-7.27766,1991/8/16,-28.45178,-44.27091,28.48144107,-33.85009201,12.14810532
41.68099,1991/8/19,232.23469,-103.63946,95.55271598,54.0342251,7.272585823
-89.89913,1991/8/20,-38.82855,23.40467,-40.04816121,-3.357514523,-32.82297222
30.57994,1991/8/21,-142.72943,129.36963,-116.8329255,63.35310159,12.18559952
-1.21907,1991/8/22,34.12546,8.08001,-14.41990179,343.5450934,-31.75395622
-30.58855,1991/8/23,17.95845,47.2099,31.10572952,301.2630805,-11.04607162
0,1991/8/26,31.74391,-1.27154,-0.925310501,198.0112337,22.06411936
1.22769,1991/8/27,1.97631,-18.90257,1.387891831,-46.59562648,-9.792438916
8.58411,1991/8/28,-47.68148,41.52023,-21.79476108,5.507857199,-6.131505775
-39.99907,1991/8/29,45.70517,-7.95334,10.67918759,-19.30813833,-36.97194422
-47.86519,1991/8/30,56.95103,-8.61,0,-19.39436316,-34.79344931
-0.625,1991/9/3,-3.90377,-37.1583,-22.78301849,-22.2715607,2.494511739
16.84644,1991/9/4,-84.79117,-13.2173,-3.264495588,33.36465695,2.493079758
-16.22133,1991/9/5,-23.96114,0,1.865726511,68.69717453,-18.73307643
8.11824,1991/9/6,-24.09407,4.51599,-46.41395038,64.94244105,26.20374023
31.08333,1991/9/9,-48.5929,-6.45079,-45.00992208,32.11064402,24.80980651
14.22397,1991/9/10,16.25812,-35.67347,4.759913693,141.6303167,-14.86886982
-80.38681,1991/9/11,46.40589,6.50395,-1.427426412,-141.6303167,-56.21609251
10.67912,1991/9/12,-22.13227,30.13702,-30.56406593,-88.88197294,-13.85310527
-23.2765,1991/9/13,30.15248,-32.08573,8.617906779,-16.35762694,1.261200769
14.48384,1991/9/16,27.95468,42.72851,-22.05762296,13.63563073,1.26083462
9.42003,1991/9/17,-39.99057,-2.91047,-6.735486834,8.160875848,27.64615413
26.89139,1991/9/18,43.96944,6.76889,35.00653545,32.49101054,23.73541118
3.73908,1991/9/19,-15.93743,9.31515,52.22230939,158.9059512,-3.739083157
0,1991/9/20,41.71166,-7.38723,-10.39434635,183.3167952,2.493079758
8.09032,1991/9/23,19.72276,-12.56124,-32.76276321,420.2682406,28.5680226
32.82852,1991/9/24,23.54969,26.69236,27.55624599,-68.43016814,35.75475121
10.47756,1991/9/25,3.91256,-11.55709,-5.212766517,22.93006815,-11.06483355
-10.47756,1991/9/26,0,-5.46623,11.36525299,43.23638098,-24.68991766
-42.78798,1991/9/27,21.45632,-16.12223,-33.70873246,4.526258689,-21.0973588
79.6553,1991/9/30,-17.54728,15.47445,-19.10669522,33.79740651,60.53413212
-11.64083,1991/10/1,-1.95408,2.25959,11.47410131,-63.30276309,2.452948283
